SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-17-2021,Condo/Co-op,5 Suntop Ct Unit T-1,Baltimore,MD,21209,116000,1,1.0,ROCKLAND RUN,950,,1978,,122,219,Sold,,,https://www.redfin.com/MD/Baltimore/5-Suntop-Ct-21209/unit-T1/home/9544025,BRIGHT MLS,MDBC526604,N,Y,39.3871554,-76.6659589
PAST SALE,,Condo/Co-op,3601 Clarks Ln #504,Baltimore,MD,21215,34000,,,,892,,,,38,,,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-504/home/11181645,,,N,Y,39.3614406,-76.6999917
PAST SALE,,Condo/Co-op,5 Windblown Ct Unit T2,Baltimore,MD,21209,90000,,,,933,,,,96,,,,,https://www.redfin.com/MD/Baltimore/5-Windblown-Ct-21209/unit-T2/home/9543742,,,N,Y,39.3882656,-76.6655007
PAST SALE,,Condo/Co-op,7111 Park Heights Ave #101,Baltimore,MD,21215,63000,,,,871,,,,72,,,,,https://www.redfin.com/MD/Baltimore/7111-Park-Heights-Ave-21215/unit-101/home/11174955,,,N,Y,39.367198,-76.7049263
PAST SALE,June-21-2021,Condo/Co-op,1 E University Pkwy #1410,Baltimore,MD,21218,118000,1,1.0,Ward 12,887,,1965,,133,754,Sold,,,https://www.redfin.com/MD/Baltimore/1-E-University-Pkwy-21218/unit-1410/home/10854278,BRIGHT MLS,MDBA543150,N,Y,39.3313784,-76.6169047
PAST SALE,,Condo/Co-op,1101 St Paul St #1102,Baltimore,MD,21202,110000,,,,849,,,,130,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1102/home/10834817,,,N,Y,39.3026522,-76.6140583
PAST SALE,March-1-2021,Condo/Co-op,7111 Park Heights Ave #406,Baltimore,MD,21215,80400,1,1.5,Ward 27,1190,,1970,,68,615,Sold,,,https://www.redfin.com/MD/Baltimore/7111-Park-Heights-Ave-21215/unit-406/home/11175003,BRIGHT MLS,MDBA537548,N,Y,39.367198,-76.7049263
PAST SALE,October-28-2021,Condo/Co-op,3601 Clarks Ln #312,Baltimore,MD,21215,59000,1,1.0,Ward 27,988,,1972,,60,801,Sold,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-312/home/11181592,BRIGHT MLS,MDBA2006740,N,Y,39.3614406,-76.6999917
PAST SALE,May-14-2021,Condo/Co-op,4000 N Charles St #809,Baltimore,MD,21218,143000,1,1.0,Ward 12,814,,1964,,176,692,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-809/home/10836812,BRIGHT MLS,MDBA544288,N,Y,39.338107,-76.618955
PAST SALE,March-5-2021,Condo/Co-op,4000 N Charles St #706,Baltimore,MD,21218,148000,1,1.0,Ward 12,869,,1964,,170,721,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-706/home/10836794,BRIGHT MLS,MDBA541926,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,103 Cross Keys Rd Unit R103E,Baltimore,MD,21210,125000,,,,821,,,,152,,,,,https://www.redfin.com/MD/Baltimore/103-Cross-Keys-Rd-21210/unit-R103E/home/11162219,,,N,Y,39.3586405,-76.64659
PAST SALE,April-30-2021,Condo/Co-op,339 Homeland Southway Unit 3C,Baltimore,MD,21212,89040,1,1.0,Ward 27,756,,1960,,118,254,Sold,,,https://www.redfin.com/MD/Baltimore/339-Homeland-Southway-21212/unit-3C/home/11208193,BRIGHT MLS,MDBA540230,N,Y,39.3529745,-76.6152111
