SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-24-2022,Townhouse,2409 Fleet St,Baltimore,MD,21224,260000,2,1.0,Ward 1,856,871,1915,,304,,Sold,,,https://www.redfin.com/MD/Baltimore/2409-Fleet-St-21224/home/10729332,BRIGHT MLS,MDBA2026684,N,Y,39.2848744,-76.5823365
PAST SALE,,Townhouse,1008 S Curley St,Baltimore,MD,21224,215000,,2.0,,1123,564,1910,,191,,,,,https://www.redfin.com/MD/Baltimore/1008-S-Curley-St-21224/home/10735383,,,N,Y,39.2809379,-76.5749099
PAST SALE,February-15-2022,Townhouse,7 N Glover St,Baltimore,MD,21224,215000,2,1.5,Ward 6,984,,1900,,218,,Sold,,,https://www.redfin.com/MD/Baltimore/7-N-Glover-St-21224/home/10760939,BRIGHT MLS,MDBA2019850,N,Y,39.2925658,-76.5796278
PAST SALE,January-7-2022,Townhouse,2014 Gough St,Baltimore,MD,21231,310000,2,2.5,Ward 2,1378,,1900,,225,,Sold,,,https://www.redfin.com/MD/Baltimore/2014-Gough-St-21231/home/10749332,BRIGHT MLS,MDBA2018816,N,Y,39.2879908,-76.5882053
PAST SALE,May-21-2021,Townhouse,330 Whitridge Ave,Baltimore,MD,21218,199900,2,2.0,Ward 12,1632,,1915,,122,,Sold,,,https://www.redfin.com/MD/Baltimore/330-Whitridge-Ave-21218/home/10849222,BRIGHT MLS,MDBA546746,N,Y,39.3216816,-76.6117761
PAST SALE,,Townhouse,325 S Chapel St,Baltimore,MD,21231,237500,,1.5,,1260,990,1900,,188,,,,,https://www.redfin.com/MD/Baltimore/325-S-Chapel-St-21231/home/10748152,,,N,Y,39.2871413,-76.5894804
PAST SALE,,Townhouse,1323 S Charles St,Baltimore,MD,21230,327900,,2.5,,1770,1050,1900,,185,,,,,https://www.redfin.com/MD/Baltimore/1323-S-Charles-St-21230/home/11014010,,,N,Y,39.2742263,-76.6140019
PAST SALE,,Townhouse,5602 Jonquil Ave,Baltimore,MD,21215,115000,,2.5,,1600,3360,1948,,72,,,,,https://www.redfin.com/MD/Baltimore/5602-Jonquil-Ave-21215/home/11183215,,,N,Y,39.3509659,-76.6879338
PAST SALE,February-28-2022,Townhouse,2152 Druid Park Dr,Baltimore,MD,21211,217500,2,1.0,Ward 13,1118,,1920,,195,,Sold,,,https://www.redfin.com/MD/Baltimore/2152-Druid-Park-Dr-21211/home/10861949,BRIGHT MLS,MDBA2028952,N,Y,39.3316919,-76.650396
PAST SALE,,Townhouse,14 N Decker Ave,Baltimore,MD,21224,225000,,2.5,,1040,923,1920,,216,,,,,https://www.redfin.com/MD/Baltimore/14-N-Decker-Ave-21224/home/10763957,,,N,Y,39.2928735,-76.5742553
PAST SALE,November-15-2021,Single Family Residential,3416 Harford Rd,Baltimore,MD,21218,310000,2,2.0,Ward 9,2049,5600,1920,,151,,Sold,,,https://www.redfin.com/MD/Baltimore/3416-Harford-Rd-21218/home/10821144,BRIGHT MLS,MDBA2012722,N,Y,39.3296349,-76.5822782
PAST SALE,,Single Family Residential,4206 Heckel Ave,Baltimore,MD,21214,175000,,1.0,,1410,8442,1937,,124,,,,,https://www.redfin.com/MD/Baltimore/4206-Heckel-Ave-21214/home/11123283,,,N,Y,39.3324582,-76.5687132
PAST SALE,,Townhouse,127 N Potomac St,Baltimore,MD,21224,223000,,2.5,,1788,852,1920,,125,,,,,https://www.redfin.com/MD/Baltimore/127-N-Potomac-St-21224/home/10763092,,,N,Y,39.2939422,-76.5747068
PAST SALE,,Townhouse,3231 Fait Ave,Baltimore,MD,21224,275000,,2.5,,1472,941,1913,,187,,,,,https://www.redfin.com/MD/Baltimore/3231-Fait-Ave-21224/home/11071627,,,N,Y,39.2833025,-76.5702592
PAST SALE,,Townhouse,1108 S Robinson St,Baltimore,MD,21224,210000,,1.0,,1080,,1900,,194,,,,,https://www.redfin.com/MD/Baltimore/1108-S-Robinson-St-21224/home/10733980,,,N,Y,39.2798375,-76.5719753
PAST SALE,,Townhouse,3770 Columbus Dr,Baltimore,MD,21215,180000,,2.0,,1216,2333,1940,,148,,,,,https://www.redfin.com/MD/Baltimore/3770-Columbus-Dr-21215/home/10881564,,,N,Y,39.3390593,-76.67767
PAST SALE,,Townhouse,841 N Montford Ave,Baltimore,MD,21205,159900,,1.0,,546,933,1920,,293,,,,,https://www.redfin.com/MD/Baltimore/841-N-Montford-Ave-21205/home/10764703,,,N,Y,39.300704,-76.5836457
PAST SALE,,Townhouse,247 S Ann St,Baltimore,MD,21231,275000,,1.5,,1422,1131,1900,,193,,,,,https://www.redfin.com/MD/Baltimore/247-S-Ann-St-21231/home/10743064,,,N,Y,39.2882903,-76.5913321
PAST SALE,December-30-2021,Townhouse,4816 Cordelia Ave,Baltimore,MD,21215,149900,2,2.5,Ward 27,1150,1358,1950,,130,,Sold,,,https://www.redfin.com/MD/Baltimore/4816-Cordelia-Ave-21215/home/11171140,BRIGHT MLS,MDBA2019962,N,Y,39.3427833,-76.6787076
PAST SALE,,Single Family Residential,103 E Chase St,Baltimore,MD,21202,199900,,2.5,,1344,792,1900,,149,,,,,https://www.redfin.com/MD/Baltimore/103-E-Chase-St-21202/home/10835707,,,N,Y,39.3023298,-76.6138552
PAST SALE,March-1-2022,Townhouse,21 S Ellwood Ave,Baltimore,MD,21224,245000,2,2.0,Ward 1,1216,,1904,,201,,Sold,,,https://www.redfin.com/MD/Baltimore/21-S-Ellwood-Ave-21224/home/10740255,BRIGHT MLS,MDBA2019826,N,Y,39.2916234,-76.573104
PAST SALE,January-27-2022,Townhouse,703 S Bethel St,Baltimore,MD,21231,265000,2,1.5,Ward 2,956,,1900,,277,,Sold,,,https://www.redfin.com/MD/Baltimore/703-S-Bethel-St-21231/home/10744989,BRIGHT MLS,MDBA2015942,N,Y,39.2832414,-76.5942639
PAST SALE,,Townhouse,2513 E Fairmount Ave,Baltimore,MD,21224,265000,2,3.5,,1344,1053,1920,,197,,,,,https://www.redfin.com/MD/Baltimore/2513-E-Fairmount-Ave-21224/home/10759773,,,N,Y,39.2929737,-76.5811211
PAST SALE,,Townhouse,12 N Linwood Ave,Baltimore,MD,21224,305000,,2.0,,1428,1050,1920,,214,,,,,https://www.redfin.com/MD/Baltimore/12-N-Linwood-Ave-21224/home/10761915,,,N,Y,39.2927512,-76.5764449
PAST SALE,August-27-2021,Townhouse,34 Poultney St,Baltimore,MD,21230,285000,2,2.5,Ward 23,1348,,1900,,211,,Sold,,,https://www.redfin.com/MD/Baltimore/34-Poultney-St-21230/home/11009142,BRIGHT MLS,MDBA555262,N,Y,39.277701,-76.6132121
PAST SALE,,Townhouse,3215 Kenyon Ave,Baltimore,MD,21213,80000,,1.0,,1038,1320,1928,,77,,,,,https://www.redfin.com/MD/Baltimore/3215-Kenyon-Ave-21213/home/11111469,,,N,Y,39.3232732,-76.5666928
PAST SALE,March-18-2022,Townhouse,2110 Gough St,Baltimore,MD,21231,325000,2,2.0,Ward 1,2148,,1910,,151,,Sold,,,https://www.redfin.com/MD/Baltimore/2110-Gough-St-21231/home/10726244,BRIGHT MLS,MDBA2028526,N,Y,39.2881436,-76.5864447
PAST SALE,,Townhouse,425 Imla St,Baltimore,MD,21224,160000,,2.0,,1240,1316,1951,,129,,,,,https://www.redfin.com/MD/Baltimore/425-Imla-St-21224/home/11083656,,,N,Y,39.2885443,-76.5388318
PAST SALE,February-19-2021,Townhouse,145 N Streeper St,Baltimore,MD,21224,215000,2,2.0,Ward 6,1140,,1920,,189,,Sold,,,https://www.redfin.com/MD/Baltimore/145-N-Streeper-St-21224/home/10761607,BRIGHT MLS,MDBA528836,N,Y,39.2941732,-76.5768513
PAST SALE,April-19-2021,Townhouse,1605 S Hanover St,Baltimore,MD,21230,255000,2,2.5,Ward 23,1176,866,1900,,217,,Sold,,,https://www.redfin.com/MD/Baltimore/1605-S-Hanover-St-21230/home/11011636,BRIGHT MLS,MDBA541822,N,Y,39.2713304,-76.6149723
PAST SALE,,Townhouse,805 S Hanover St,Baltimore,MD,21230,245000,,1.5,,1555,666,1900,,158,,,,,https://www.redfin.com/MD/Baltimore/805-S-Hanover-St-21230/home/11007342,,,N,Y,39.2796157,-76.615515
PAST SALE,,Townhouse,638 E Clement St,Baltimore,MD,21230,290000,,1.5,,1160,780,1900,,250,,,,,https://www.redfin.com/MD/Baltimore/638-E-Clement-St-21230/home/11025526,,,N,Y,39.2742195,-76.6042078
PAST SALE,April-28-2022,Townhouse,120 N Port St,Baltimore,MD,21224,166750,2,1.0,Ward 6,912,,1920,,183,,Sold,,,https://www.redfin.com/MD/Baltimore/120-N-Port-St-21224/home/10759308,BRIGHT MLS,MDBA2025796,N,Y,39.2937174,-76.5828331
PAST SALE,December-30-2021,Single Family Residential,4408 Glenarm Ave,Baltimore,MD,21206,200000,2,1.5,Ward 26,1805,9191,1930,,111,,Sold,,,https://www.redfin.com/MD/Baltimore/4408-Glenarm-Ave-21206/home/11097816,BRIGHT MLS,MDBA2018780,N,Y,39.3443954,-76.5381054
PAST SALE,,Townhouse,717 S Rose St,Baltimore,MD,21224,254000,2,2.5,,1032,828,1920,,246,,,,,https://www.redfin.com/MD/Baltimore/717-S-Rose-St-21224/home/10731496,,,N,Y,39.2835145,-76.5804178
PAST SALE,January-14-2022,Townhouse,22 N Patterson Park Ave,Baltimore,MD,21231,277000,2,2.5,Ward 6,1700,,1920,,163,,Sold,,,https://www.redfin.com/MD/Baltimore/22-N-Patterson-Park-Ave-21231/home/10758711,BRIGHT MLS,MDBA2018896,N,Y,39.292417,-76.5850001
PAST SALE,April-11-2022,Townhouse,603 Harvey St,Baltimore,MD,21230,307000,2,2.0,Ward 24,896,,1900,,343,,Sold,,,https://www.redfin.com/MD/Baltimore/603-Harvey-St-21230/home/11021347,BRIGHT MLS,MDBA2036102,N,Y,39.2735413,-76.6048848
PAST SALE,,Townhouse,337 S Macon St,Baltimore,MD,21224,193000,,2.0,,1543,887,1915,,125,,,,,https://www.redfin.com/MD/Baltimore/337-S-Macon-St-21224/home/11081489,,,N,Y,39.2883059,-76.5571882
PAST SALE,,Townhouse,1103 S Bouldin St,Baltimore,MD,21224,279000,,2.5,,1328,975,1920,,210,,,,,https://www.redfin.com/MD/Baltimore/1103-S-Bouldin-St-21224/home/11070764,,,N,Y,39.2800021,-76.5701467
PAST SALE,,Townhouse,1411 Patapsco St,Baltimore,MD,21230,280000,,1.0,,1330,864,1900,,211,,,,,https://www.redfin.com/MD/Baltimore/1411-Patapsco-St-21230/home/11014190,,,N,Y,39.2739196,-76.6130767
PAST SALE,November-5-2021,Townhouse,1503 S Hanover St,Baltimore,MD,21230,277000,2,2.0,Ward 23,1298,,1900,,213,,Sold,,,https://www.redfin.com/MD/Baltimore/1503-S-Hanover-St-21230/home/11011131,BRIGHT MLS,MDBA2013658,N,Y,39.2724344,-76.61504
PAST SALE,,Townhouse,24 S Durham St,Baltimore,MD,21231,222450,,1.0,,1152,1222,1900,,193,,,,,https://www.redfin.com/MD/Baltimore/24-S-Durham-St-21231/home/10743948,,,N,Y,39.290926,-76.5911621
PAST SALE,,Townhouse,6546 Parnell Ave,Baltimore,MD,21222,86000,,1.5,,819,1770,1920,,105,,,,,https://www.redfin.com/MD/Baltimore/6546-Parnell-Ave-21222/home/11067559,,,N,Y,39.259286,-76.5303486
PAST SALE,October-30-2020,Townhouse,7040 Bank St,Baltimore,MD,21224,165000,2,1.5,EASTWOOD,1014,1600,1953,,163,,Sold,,,https://www.redfin.com/MD/Baltimore/7040-Bank-St-21224/home/9345001,BRIGHT MLS,MDBC506704,N,Y,39.2899318,-76.5286115
PAST SALE,April-26-2021,Townhouse,838 S Kenwood Ave,Baltimore,MD,21224,178000,2,1.5,Ward 1,726,,1920,,245,,Sold,,,https://www.redfin.com/MD/Baltimore/838-S-Kenwood-Ave-21224/home/10732284,BRIGHT MLS,MDBA537964,N,Y,39.2823627,-76.5772124
PAST SALE,February-26-2021,Townhouse,1116 W 38th St,Baltimore,MD,21211,335000,2,2.5,Ward 13,1482,1260,1900,,226,,Sold,,,https://www.redfin.com/MD/Baltimore/1116-W-38th-St-21211/home/10859216,BRIGHT MLS,MDBA529924,N,Y,39.3341976,-76.6353485
PAST SALE,May-15-2020,Townhouse,3020 Stafford St,Baltimore,MD,21223,16000,2,1.0,Ward 20,816,435,1920,,20,,Sold,,,https://www.redfin.com/MD/Baltimore/3020-Stafford-St-21223/home/10972967,BRIGHT MLS,MDBA495322,N,Y,39.2792145,-76.6671361
PAST SALE,August-21-2020,Townhouse,1403 Broening Hwy,Baltimore,MD,21224,125000,2,1.0,Ward 26,1050,1838,1955,,119,,Sold,,,https://www.redfin.com/MD/Baltimore/1403-Broening-Hwy-21224/home/11066808,BRIGHT MLS,MDBA515380,N,Y,39.2777248,-76.5433929
PAST SALE,,Townhouse,1108 Sterrett St,Baltimore,MD,21230,115000,,1.0,,888,672,1900,,130,,,,,https://www.redfin.com/MD/Baltimore/1108-Sterrett-St-21230/home/11003616,,,N,Y,39.2792923,-76.6280604
PAST SALE,,Townhouse,2020 Harman Ave,Baltimore,MD,21230,61000,,1.0,,812,1232,1950,,75,,,,,https://www.redfin.com/MD/Baltimore/2020-Harman-Ave-21230/home/11037984,,,N,Y,39.2655676,-76.6506736
PAST SALE,October-1-2020,Townhouse,2127 Harman Ave,Baltimore,MD,21230,41250,2,1.0,Ward 25,840,,1952,,49,,Sold,,,https://www.redfin.com/MD/Baltimore/2127-Harman-Ave-21230/home/11038462,BRIGHT MLS,MDBA508236,N,Y,39.2648418,-76.6489308
PAST SALE,,Townhouse,239 S Chapel St,Baltimore,MD,21231,150000,,1.5,,1056,576,1900,,142,,,,,https://www.redfin.com/MD/Baltimore/239-S-Chapel-St-21231/home/10749121,,,N,Y,39.2883603,-76.5894918
PAST SALE,March-19-2021,Townhouse,808 Mangold St,Baltimore,MD,21230,120000,2,1.0,Ward 21,960,,1900,,125,,Sold,,,https://www.redfin.com/MD/Baltimore/808-Mangold-St-21230/home/11003186,BRIGHT MLS,MDBA536276,N,Y,39.2813177,-76.6273158
PAST SALE,November-4-2020,Townhouse,1923 Wilkens Ave,Baltimore,MD,21223,32000,2,1.0,Ward 20,,1392,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1923-Wilkens-Ave-21223/home/10982649,BRIGHT MLS,MDBA526918,N,Y,39.2816392,-76.6471936
PAST SALE,May-15-2020,Townhouse,513 N Clinton St,Baltimore,MD,21205,41800,2,1.0,Ward 26,920,1085,1924,,45,,Sold,,,https://www.redfin.com/MD/Baltimore/513-N-Clinton-St-21205/home/11090564,BRIGHT MLS,MDBA501712,N,Y,39.2975142,-76.5705079
PAST SALE,January-8-2021,Single Family Residential,3807 Pinewood Ave,Baltimore,MD,21206,185000,2,1.0,Ward 27,858,4860,1948,,216,,Sold,,,https://www.redfin.com/MD/Baltimore/3807-Pinewood-Ave-21206/home/11142474,BRIGHT MLS,MDBA532198,N,Y,39.3557501,-76.5351625
PAST SALE,,Townhouse,4 W Barney St,Baltimore,MD,21230,250000,,2.0,,1056,972,1900,,237,,,,,https://www.redfin.com/MD/Baltimore/4-W-Barney-St-21230/home/11012292,,,N,Y,39.26962,-76.6143179
PAST SALE,April-7-2021,Townhouse,1315 Clarkson St,Baltimore,MD,21230,219000,2,1.0,Ward 23,1196,910,1900,,183,,Sold,,,https://www.redfin.com/MD/Baltimore/1315-Clarkson-St-21230/home/11010102,BRIGHT MLS,MDBA540768,N,Y,39.2741018,-76.6160104
PAST SALE,,Townhouse,2546 Aisquith St,Baltimore,MD,21218,65000,,,,,1125,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2546-Aisquith-St-21218/home/10814096,,,N,Y,39.3186936,-76.5971658
PAST SALE,September-1-2020,Townhouse,527 S Rose St,Baltimore,MD,21224,275000,2,2.5,CANTON,1232,,1920,,223,,Sold,,,https://www.redfin.com/MD/Baltimore/527-S-Rose-St-21224/home/10730572,BRIGHT MLS,MDBA490146,N,Y,39.2855278,-76.5805984
PAST SALE,,Townhouse,1802 Hope St,Baltimore,MD,21202,31500,,,,,692,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1802-Hope-St-21202/home/10811804,,,N,Y,39.3106802,-76.6020409
PAST SALE,,Townhouse,1734 N Dallas St,Baltimore,MD,21213,78500,,,,,684,1900,,,,,,,https://www.redfin.com/MD/Baltimore/1734-N-Dallas-St-21213/home/10783539,,,N,Y,39.3101171,-76.5977301
PAST SALE,September-1-2020,Townhouse,2029 Jefferson St,Baltimore,MD,21205,126000,2,2.0,Ward 6,616,,1900,,205,,Sold,,,https://www.redfin.com/MD/Baltimore/2029-Jefferson-St-21205/home/10757045,BRIGHT MLS,MDBA513218,N,Y,39.2963973,-76.5882612
PAST SALE,March-5-2021,Townhouse,10 W Randall St,Baltimore,MD,21230,350000,2,2.5,Ward 23,1322,900,1900,,265,,Sold,,,https://www.redfin.com/MD/Baltimore/10-W-Randall-St-21230/home/11011215,BRIGHT MLS,MDBA536872,N,Y,39.2716549,-76.6146789
PAST SALE,October-13-2020,Townhouse,612 E 35th St,Baltimore,MD,21218,155000,2,1.5,Ward 9,1260,1470,1920,,123,,Sold,,,https://www.redfin.com/MD/Baltimore/612-E-35th-St-21218/home/10822730,BRIGHT MLS,MDBA518620,N,Y,39.3310116,-76.607683
PAST SALE,,Townhouse,446 E Fort Ave,Baltimore,MD,21230,247300,,2.5,,1278,1120,1900,,194,,,,,https://www.redfin.com/MD/Baltimore/446-E-Fort-Ave-21230/home/11019142,,,N,Y,39.2731076,-76.6070204
PAST SALE,,Townhouse,2109 E Chase St,Baltimore,MD,21213,164900,2,3.0,,1800,852,1915,,92,,,,,https://www.redfin.com/MD/Baltimore/2109-E-Chase-St-21213/home/12050391,,,N,Y,39.3033444,-76.5878028
PAST SALE,July-24-2020,Townhouse,18 E Gittings St,Baltimore,MD,21230,185000,2,1.0,FEDERAL HILL,1472,,1900,,126,,Sold,,,https://www.redfin.com/MD/Baltimore/18-Gittings-St-21230/home/11014093,BRIGHT MLS,MDBA502166,N,Y,39.2743034,-76.6127833
PAST SALE,,Townhouse,20 N Collington Ave,Baltimore,MD,21231,120000,,1.0,,1586,936,1920,,76,,,,,https://www.redfin.com/MD/Baltimore/20-N-Collington-Ave-21231/home/10757951,,,N,Y,39.292586,-76.5861138
PAST SALE,,Townhouse,232 S East Ave,Baltimore,MD,21224,295000,,2.5,,1804,1031,1906,,164,,,,,https://www.redfin.com/MD/Baltimore/232-S-East-Ave-21224/home/10741413,,,N,Y,39.2893772,-76.5719527
PAST SALE,,Townhouse,1456 Patapsco St,Baltimore,MD,21230,267500,,1.0,,1148,1204,1900,,233,,,,,https://www.redfin.com/MD/Baltimore/1456-Patapsco-St-21230/home/11013981,,,N,Y,39.2730675,-76.6134208
PAST SALE,February-28-2021,Townhouse,823 N Port St,Baltimore,MD,21205,11000,2,1.0,Ward 7,600,5227,1920,,18,,Sold,,,https://www.redfin.com/MD/Baltimore/823-N-Port-St-21205/home/10764866,BRIGHT MLS,MDBA516196,N,Y,39.3005877,-76.5829911
PAST SALE,January-13-2021,Townhouse,1530 Light St,Baltimore,MD,21230,354000,2,3.5,Ward 23,1900,,1900,,186,,Sold,,,https://www.redfin.com/MD/Baltimore/1530-Light-St-21230/home/11014754,BRIGHT MLS,MDBA517406,N,Y,39.2720381,-76.6118129
PAST SALE,March-8-2021,Townhouse,526 N Patterson Park Ave,Baltimore,MD,21205,140000,2,2.0,Ward 7,1400,784,1920,,100,,Sold,,,https://www.redfin.com/MD/Baltimore/526-N-Patterson-Park-Ave-21205/home/10770413,BRIGHT MLS,MDBA536008,N,Y,39.2971867,-76.5852483
PAST SALE,March-26-2021,Townhouse,2327 Mcelderry St,Baltimore,MD,21205,110000,2,1.0,Ward 7,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2327-McElderry-St-21205/home/10770756,BRIGHT MLS,MDBA536818,N,Y,39.2975408,-76.5841875
PAST SALE,May-22-2020,Townhouse,604 S Montford Ave,Baltimore,MD,21224,234000,2,1.5,Ward 1,1508,686,1900,,155,,Sold,,,https://www.redfin.com/MD/Baltimore/604-S-Montford-Ave-21224/home/10728731,BRIGHT MLS,MDBA496470,N,Y,39.2848115,-76.5829911
PAST SALE,May-26-2020,Townhouse,2840 Hudson St,Baltimore,MD,21224,247500,2,1.5,Ward 1,1037,1040,1920,,239,,Sold,,,https://www.redfin.com/MD/Baltimore/2840-Hudson-St-21224/home/10736176,BRIGHT MLS,MDBA496116,N,Y,39.2824181,-76.5758129
