SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,737 N Central Ave,Baltimore,MD,21202,56000,,,,937,,1982,,60,,,,,https://www.redfin.com/MD/Baltimore/737-N-Central-Ave-21202/home/10830717,,,N,Y,39.2989545,-76.5999532
PAST SALE,,Condo/Co-op,600 S Charles St Unit R42,Baltimore,MD,21230,169900,,,,987,,,,172,,,,,https://www.redfin.com/MD/Baltimore/600-S-Charles-St-21230/unit-R42/home/11004899,,,N,Y,39.2818438,-76.614897
PAST SALE,December-11-2020,Condo/Co-op,6832 Hayley Ridge Way Unit O,Baltimore,MD,21209,170000,2,2.0,FALLS GABLE,1035,,1991,,164,295,Sold,,,https://www.redfin.com/MD/Baltimore/6832-Hayley-Ridge-Way-21209/unit-O/home/9551903,BRIGHT MLS,MDBC508790,N,Y,39.3809648,-76.6726964
PAST SALE,January-4-2021,Condo/Co-op,3313 Katewood Ct #1,Baltimore,MD,21209,153900,2,2.0,GREENSPRING EAST,1048,,1994,,147,515,Sold,,,https://www.redfin.com/MD/Baltimore/3313-Katewood-Ct-21209/unit-1/home/173761427,BRIGHT MLS,MDBC511504,N,Y,39.3882649,-76.683942
PAST SALE,December-14-2020,Condo/Co-op,3801 Canterbury Rd Unit 617-619,Baltimore,MD,21218,675000,2,2.5,Ward 12,3224,,1990,,209,1701,Sold,,,https://www.redfin.com/MD/Baltimore/3801-Canterbury-Rd-21218/unit-617-619/home/173285555,BRIGHT MLS,MDBA519028,N,Y,39.3348366,-76.6202832
PAST SALE,February-28-2022,Condo/Co-op,250 President St #602,Baltimore,MD,21202,455000,2,2.0,Ward 3,1858,,1988,,245,1026,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-602/home/10749940,BRIGHT MLS,MDBA2019470,N,Y,39.2859486,-76.6037663
PAST SALE,April-29-2022,Condo/Co-op,250 President St #209,Baltimore,MD,21202,275000,2,2.0,Ward 3,1458,,1988,,189,842,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-209/home/10749800,BRIGHT MLS,MDBA2040034,N,Y,39.2859486,-76.6037663
PAST SALE,August-31-2021,Condo/Co-op,4411 Falls Bridge Dr Unit C,Baltimore,MD,21211,74600,2,1.0,Ward 13,696,,1990,,107,319,Sold,,,https://www.redfin.com/MD/Baltimore/4411-Falls-Bridge-Dr-21211/unit-C/home/10872515,BRIGHT MLS,MDBA2005250,N,Y,39.3436346,-76.645295
PAST SALE,November-30-2021,Townhouse,841 Mchenry St,Baltimore,MD,21230,190000,2,1.5,Ward 21,1352,1048,1983,,141,,Sold,,,https://www.redfin.com/MD/Baltimore/841-McHenry-St-21230/home/10996726,BRIGHT MLS,MDBA2001457,N,Y,39.2846027,-76.6313455
PAST SALE,February-28-2022,Townhouse,914 Dartmouth Glen Way,Baltimore,MD,21212,180000,2,2.5,Ward 27,1652,,1987,,109,112,Sold,,,https://www.redfin.com/MD/Baltimore/914-Dartmouth-Glen-Way-21212/home/11202401,BRIGHT MLS,MDBA2022876,N,Y,39.365926,-76.6022665
PAST SALE,,Townhouse,916 Dartmouth Glen Way,Baltimore,MD,21212,155000,,1.0,,1152,1350,1987,,135,,,,,https://www.redfin.com/MD/Baltimore/916-Dartmouth-Glen-Way-21212/home/11202403,,,N,Y,39.3658809,-76.6022214
PAST SALE,November-3-2021,Townhouse,921 Dartmouth Glen Way,Baltimore,MD,21212,175000,2,3.5,Ward 27,1452,1306,1987,,121,112,Sold,,,https://www.redfin.com/MD/Baltimore/921-Dartmouth-Glen-Way-21212/home/11202379,BRIGHT MLS,MDBA2002444,N,Y,39.3654789,-76.6023568
PAST SALE,,Condo/Co-op,3031 Fallstaff Rd Unit 202C,Baltimore,MD,21209,157500,,,,1678,,,,94,,,,,https://www.redfin.com/MD/Baltimore/3031-Fallstaff-Rd-21209/unit-202C/home/11176306,,,N,Y,39.3688491,-76.6915749
PAST SALE,April-12-2021,Condo/Co-op,138 W Barre St,Baltimore,MD,21201,224000,2,2.0,Ward 22,960,,1986,,233,250,Sold,,,https://www.redfin.com/MD/Baltimore/138-W-Barre-St-21201/unit-R31/home/11005083,BRIGHT MLS,MDBA540620,N,Y,39.283595,-76.616982
PAST SALE,,Condo/Co-op,100 Harborview Dr #1903,Baltimore,MD,21230,100000,,,,1570,,1992,,64,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1903/home/11222595,,,N,Y,39.279369,-76.6043825
PAST SALE,,Condo/Co-op,132 W Barre St Unit R36,Baltimore,MD,21201,235000,,,,1045,,,,225,,,,,https://www.redfin.com/MD/Baltimore/132-W-Barre-St-21201/unit-R36/home/11005093,,,N,Y,39.283595,-76.616982
PAST SALE,September-13-2021,Condo/Co-op,2320 Falls Gable Ln Unit J,Baltimore,MD,21209,189900,2,2.0,FALLS GABLE,1061,1061,1993,,179,295,Sold,,,https://www.redfin.com/MD/Baltimore/2320-Falls-Gable-Ln-21209/unit-J/home/9552327,BRIGHT MLS,MDBC2004240,N,Y,39.3803383,-76.6724568
PAST SALE,September-7-2021,Townhouse,1333 N Stockton St,Baltimore,MD,21217,110000,2,2.0,Ward 15,,,1992,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1333-N-Stockton-St-21217/home/10892963,BRIGHT MLS,MDBA2004134,N,Y,39.3046154,-76.6381689
PAST SALE,March-23-2021,Townhouse,1202 W Lafayette Ave #15,Baltimore,MD,21217,45000,2,1.0,Ward 16,1020,,1991,,44,150,Sold,,,https://www.redfin.com/MD/Baltimore/1202-W-Lafayette-Ave-21217/unit-15/home/10936628,BRIGHT MLS,MDBA539070,N,Y,39.2992519,-76.6375258
PAST SALE,November-19-2021,Condo/Co-op,122 W Barre St Unit R39,Baltimore,MD,21201,244400,2,2.0,Ward 22,1045,,1985,,234,225,Sold,,,https://www.redfin.com/MD/Baltimore/122-W-Barre-St-21201/unit-R39/home/11005100,BRIGHT MLS,MDBA2016072,N,Y,39.283595,-76.616982
PAST SALE,May-7-2021,Condo/Co-op,401 Sharp St S,Baltimore,MD,21201,189500,2,2.0,Ward 22,972,,1986,,195,257,Sold,,,https://www.redfin.com/MD/Baltimore/401-S-Sharp-St-21201/unit-R1/home/11005004,BRIGHT MLS,MDBA527288,N,Y,39.2835815,-76.6174208
PAST SALE,,Condo/Co-op,2241 Clove Ter,Baltimore,MD,21209,119000,,,,1023,,,,116,,,,,https://www.redfin.com/MD/Baltimore/2241-Clove-Ter-21209/home/11212564,,,N,Y,39.3468285,-76.6552703
PAST SALE,February-10-2022,Condo/Co-op,100 Harborview Dr Ph 4B,Baltimore,MD,21230,400000,2,2.0,Ward 24,2509,,1992,,159,2546,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-4B/home/11025217,BRIGHT MLS,MDBA553946,N,Y,39.279369,-76.6043825
PAST SALE,,Condo/Co-op,250 President St #705,Baltimore,MD,21202,262500,,,,1434,,1988,,183,,,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-705/home/10749973,,,N,Y,39.2859486,-76.6037663
PAST SALE,January-17-2022,Condo/Co-op,2903 Fallstaff Rd #303,Baltimore,MD,21209,140000,2,2.0,Ward 27,1183,,1985,,118,537,Sold,,,https://www.redfin.com/MD/Baltimore/2903-Fallstaff-Rd-21209/unit-303/home/11176593,BRIGHT MLS,MDBA2001159,N,Y,39.371563,-76.6850498
PAST SALE,,Condo/Co-op,353 Homeland Southway Unit 1D,Baltimore,MD,21212,124000,,,,1091,,,,114,,,,,https://www.redfin.com/MD/Baltimore/353-Homeland-Southway-21212/unit-1D/home/11208319,,,N,Y,39.3519097,-76.6128239
PAST SALE,March-19-2021,Condo/Co-op,822 S Bond St Unit B,Baltimore,MD,21231,260000,2,1.0,Ward 3,1027,,1989,,253,230,Sold,,,https://www.redfin.com/MD/Baltimore/822-S-Bond-St-21231/unit-B/home/143337843,BRIGHT MLS,MDBA537744,N,Y,39.2817908,-76.5953104
PAST SALE,April-22-2022,Condo/Co-op,3137 Katewood Ct #3,Baltimore,MD,21209,160000,2,2.0,GREENSPRING EAST,960,,1993,,167,540,Sold,,,https://www.redfin.com/MD/Baltimore/3137-Katewood-Ct-21209/unit-3/home/9552906,BRIGHT MLS,MDBC2029344,N,Y,39.3882649,-76.683942
PAST SALE,April-15-2022,Condo/Co-op,2205 Falls Gable Ln Unit A,Baltimore,MD,21209,237000,2,2.0,FALLS GABLE,1430,,1994,,166,320,Sold,,,https://www.redfin.com/MD/Baltimore/2205-Falls-Gable-Ln-21209/unit-A/home/9553088,BRIGHT MLS,MDBC2024530,N,Y,39.3812215,-76.6720363
PAST SALE,March-31-2022,Condo/Co-op,3315 Katewood Ct #1,Baltimore,MD,21209,180000,2,2.0,GREENSPRING EAST,1049,,1993,,172,540,Sold,,,https://www.redfin.com/MD/Baltimore/3315-Katewood-Ct-21209/unit-1/home/9552629,BRIGHT MLS,MDBC2027830,N,Y,39.3882649,-76.683942
PAST SALE,,Townhouse,753 Carroll St,Baltimore,MD,21230,125000,,1.0,,888,684,1900,,141,,,,,https://www.redfin.com/MD/Baltimore/753-Carroll-St-21230/home/11003796,,,N,Y,39.2820199,-76.6276994
PAST SALE,September-29-2020,Condo/Co-op,2309 Falls Gable Ln Unit E,Baltimore,MD,21209,184000,2,2.0,FALLS GABLE,1060,,1992,,174,295,Sold,,,https://www.redfin.com/MD/Baltimore/2309-Falls-Gable-Ln-21209/unit-E/home/9552066,BRIGHT MLS,MDBC498526,N,Y,39.3809811,-76.6733506
PAST SALE,September-8-2020,Condo/Co-op,2927 Katewood Ct #5,Baltimore,MD,21209,144000,2,2.0,GREENSPRING EAST,964,,1994,,149,510,Sold,,,https://www.redfin.com/MD/Baltimore/2927-Katewood-Ct-21209/unit-5/home/9552985,BRIGHT MLS,MDBC501236,N,Y,39.3882649,-76.683942
PAST SALE,November-30-2021,Townhouse,800 S Sharp St,Baltimore,MD,21230,400000,2,3.5,Ward 22,2069,3086,1988,,193,,Sold,,,https://www.redfin.com/MD/Baltimore/800-S-Sharp-St-21230/home/11007036,BRIGHT MLS,MDBA2013072,N,Y,39.2804089,-76.6179695
PAST SALE,February-10-2022,Condo/Co-op,7203 Rockland Hills Dr #310,Baltimore,MD,21209,160000,2,2.0,GREENGATE,1126,,1987,,142,287,Sold,,,https://www.redfin.com/MD/Baltimore/7203-Rockland-Hills-Dr-21209/unit-310/home/9547062,BRIGHT MLS,MDBC2021404,N,Y,39.3885321,-76.6684783
PAST SALE,April-20-2022,Townhouse,2024 Masters Dr,Baltimore,MD,21209,300000,2,2.5,BROADVIEW,1656,1660,1990,,181,40,Sold,,,https://www.redfin.com/MD/Baltimore/2024-Masters-Dr-21209/home/9548543,BRIGHT MLS,MDBC2033574,N,Y,39.3778719,-76.6657714
PAST SALE,,Condo/Co-op,10 E Lee St #1108,Baltimore,MD,21202,275000,,,,1576,,,,174,,,,,https://www.redfin.com/MD/Baltimore/10-E-Lee-St-21202/unit-1108/home/11004502,,,N,Y,39.2823823,-76.6143946
PAST SALE,,Single Family Residential,223 W Hill St,Baltimore,MD,21230,419000,,3.0,,1200,1089,1997,,349,,,,,https://www.redfin.com/MD/Baltimore/223-W-Hill-St-21230/home/11007106,,,N,Y,39.2800198,-76.6184024
PAST SALE,,Condo/Co-op,100 Harborview Dr #1003,Baltimore,MD,21230,191200,,,,1234,,1992,,155,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1003/home/11221923,,,N,Y,39.279369,-76.6043825
PAST SALE,March-24-2021,Condo/Co-op,100 Harborview Dr #1601,Baltimore,MD,21230,585000,2,2.0,Ward 24,1929,,1992,,303,1970,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1601/home/11222977,BRIGHT MLS,MDBA537402,N,Y,39.279369,-76.6043825
PAST SALE,April-12-2021,Condo/Co-op,10 E Lee St #1208,Baltimore,MD,21202,275000,2,2.0,Ward 22,1571,,1988,,175,962,Sold,,,https://www.redfin.com/MD/Baltimore/10-E-Lee-St-21202/unit-1208/home/11004510,BRIGHT MLS,MDBA528506,N,Y,39.2823823,-76.6143946
PAST SALE,,Condo/Co-op,423 S Sharp St Unit R10,Baltimore,MD,21201,187500,,,,980,,,,191,,,,,https://www.redfin.com/MD/Baltimore/423-S-Sharp-St-21201/unit-R10/home/11005028,,,N,Y,39.283595,-76.616982
PAST SALE,April-15-2022,Condo/Co-op,103 W Conway St Unit R 52,Baltimore,MD,21201,258000,2,2.0,Ward 22,975,,1984,,265,215,Sold,,,https://www.redfin.com/MD/Baltimore/103-W-Conway-St-21201/unit-R52/home/11005144,BRIGHT MLS,MDBA2017396,N,Y,39.2837153,-76.6165181
PAST SALE,,Townhouse,1 N Athol Ave,Baltimore,MD,21229,140000,,1.0,,1224,3703,1989,,114,,,,,https://www.redfin.com/MD/Baltimore/1-N-Athol-Ave-21229/home/11221740,,,N,Y,39.2854214,-76.6884784
PAST SALE,August-13-2021,Condo/Co-op,16 W Hill St Unit R12,Baltimore,MD,21230,235000,2,2.0,Ward 22,987,,1981,,238,231,Sold,,,https://www.redfin.com/MD/Baltimore/16-W-Hill-St-21230/unit-R12/home/11004817,BRIGHT MLS,MDBA2005446,N,Y,39.2811026,-76.6152995
PAST SALE,February-14-2022,Condo/Co-op,250 President St #712,Baltimore,MD,21202,699000,2,2.5,Ward 3,1937,,1988,,361,1157,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-712/home/10749990,BRIGHT MLS,MDBA2003512,N,Y,39.2859486,-76.6037663
PAST SALE,,Townhouse,706 S Bond St,Baltimore,MD,21231,505000,,3.0,,1915,958,2000,,264,,,,,https://www.redfin.com/MD/Baltimore/706-S-Bond-St-21231/home/11221883,,,N,Y,39.283197,-76.595419
PAST SALE,,Townhouse,1422 Olmstead St,Baltimore,MD,21226,145000,,1.0,,1260,2502,1988,,115,,,,,https://www.redfin.com/MD/Baltimore/1422-Olmstead-St-21226/home/11057870,,,N,Y,39.2276381,-76.5907408
PAST SALE,October-28-2021,Condo/Co-op,250 President St #1102,Baltimore,MD,21202,430000,2,2.0,Ward 3,1288,,1988,,334,740,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-1102/home/10750097,BRIGHT MLS,MDBA2012070,N,Y,39.2859486,-76.6037663
PAST SALE,April-19-2021,Condo/Co-op,100 Harborview Dr #410,Baltimore,MD,21230,211000,2,1.5,Ward 24,1285,,1992,,164,1433,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-410/home/11222946,BRIGHT MLS,MDBA530358,N,Y,39.279369,-76.6043825
PAST SALE,August-3-2020,Condo/Co-op,100 Harborview Dr #404,Baltimore,MD,21230,160000,2,1.5,Ward 24,1285,,1992,,125,1281,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-404/home/11223136,BRIGHT MLS,MDBA509742,N,Y,39.279369,-76.6043825
PAST SALE,,Condo/Co-op,25 Andrew Pl Unit R109,Baltimore,MD,21201,255000,,,,975,,,,262,,,,,https://www.redfin.com/MD/Baltimore/25-Andrew-Pl-21201/unit-R109/home/11004210,,,N,Y,39.283001,-76.615078
PAST SALE,August-18-2021,Single Family Residential,6205 Pleasant View Ave,Baltimore,MD,21209,504000,2,2.5,PLEASANT VIEW,2900,15000,1981,,174,,Sold,,,https://www.redfin.com/MD/Baltimore/6205-Pleasant-View-Ave-21209/home/9539615,BRIGHT MLS,MDBC532558,N,Y,39.3802144,-76.6528564
PAST SALE,January-14-2021,Condo/Co-op,960 Fell St #416,Baltimore,MD,21231,365000,2,2.0,Ward 2,1290,,1992,,283,685,Sold,,,https://www.redfin.com/MD/Baltimore/960-Fell-St-21231/unit-416/home/10745961,BRIGHT MLS,MDBA532362,N,Y,39.2805655,-76.5900448
PAST SALE,,Condo/Co-op,3041 Fallstaff Rd Unit 102D,Baltimore,MD,21209,157500,,,,1673,,,,94,,,,,https://www.redfin.com/MD/Baltimore/3041-Fallstaff-Rd-21209/unit-102D/home/11176368,,,N,Y,39.3682091,-76.6918906
PAST SALE,January-31-2022,Condo/Co-op,1040 Deer Ridge Dr #204,Baltimore,MD,21210,140000,2,2.0,Ward 27,1564,,1993,,90,625,Sold,,,https://www.redfin.com/MD/Baltimore/1040-Deer-Ridge-Dr-21210/unit-204/home/11163848,BRIGHT MLS,MDBA2027184,N,Y,39.343971,-76.6395086
PAST SALE,April-29-2022,Condo/Co-op,7203 Rockland Hills Dr #303,Baltimore,MD,21209,150000,2,2.0,GREENGATE,1128,,1987,,133,287,Sold,,,https://www.redfin.com/MD/Baltimore/7203-Rockland-Hills-Dr-21209/unit-303/home/9547050,BRIGHT MLS,MDBC2031886,N,Y,39.3885321,-76.6684783
PAST SALE,,Single Family Residential,5507 Belle Vista Ave,Baltimore,MD,21206,165000,,1.5,,780,5445,1981,,212,,,,,https://www.redfin.com/MD/Baltimore/5507-Belle-Vista-Ave-21206/home/11127654,,,N,Y,39.3433708,-76.5496473
PAST SALE,May-3-2021,Condo/Co-op,2320 Falls Gable Ln Unit F,Baltimore,MD,21209,169000,2,2.0,FALLS GABLE,1073,,1993,,158,295,Sold,,,https://www.redfin.com/MD/Baltimore/2320-Falls-Gable-Ln-21209/unit-F/home/9552320,BRIGHT MLS,MDBC519182,N,Y,39.3803383,-76.6724568
PAST SALE,,Condo/Co-op,5 Devon Hill Rd Unit A1,Baltimore,MD,21210,669500,,1.0,,1799,,1983,,372,,,,,https://www.redfin.com/MD/Baltimore/5-Devon-Hill-Rd-21210/unit-A1/home/9678250,,,N,Y,39.3738378,-76.6416718
PAST SALE,,Condo/Co-op,100 Harborview Dr #402,Baltimore,MD,21230,385000,,,,1795,,1992,,214,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-402/home/23462257,,,N,Y,39.279369,-76.6043825
PAST SALE,April-16-2021,Condo/Co-op,403 S Sharp St Unit R2,Baltimore,MD,21201,180000,2,2.0,Ward 22,910,,1983,,198,210,Sold,,,https://www.redfin.com/MD/Baltimore/403-S-Sharp-St-21201/unit-R2/home/11005008,BRIGHT MLS,MDBA539796,N,Y,39.283595,-76.616982
PAST SALE,January-28-2021,Condo/Co-op,2324 Falls Gable Ln Unit N,Baltimore,MD,21209,170000,2,2.0,FALLS GABLE,1039,,1993,,164,295,Sold,,,https://www.redfin.com/MD/Baltimore/2324-Falls-Gable-Ln-21209/unit-N/home/9552372,BRIGHT MLS,MDBC513472,N,Y,39.3811364,-76.6720455
PAST SALE,,Condo/Co-op,2205 Falls Gable Ln Unit B,Baltimore,MD,21209,217000,,,,1428,,1994,,152,,,,,https://www.redfin.com/MD/Baltimore/2205-Falls-Gable-Ln-21209/unit-B/home/9553089,,,N,Y,39.3812215,-76.6720363
PAST SALE,January-11-2021,Townhouse,803 Drohomer Pl,Baltimore,MD,21210,480000,2,2.5,Ward 27,2490,,1982,,193,260,Sold,,,https://www.redfin.com/MD/Baltimore/803-Drohomer-Pl-21210/home/11160099,BRIGHT MLS,MDBA528290,N,Y,39.3670001,-76.6351376
PAST SALE,,Condo/Co-op,2515 Boston St #807,Baltimore,MD,21224,375000,,,,1303,,1987,,288,,,,,https://www.redfin.com/MD/Baltimore/2515-Boston-St-21224/unit-807/home/10730189,,,N,Y,39.2801747,-76.5805646
PAST SALE,,Townhouse,1912 Orleans St,Baltimore,MD,21231,187250,,2.5,,896,1050,1984,,209,,,,,https://www.redfin.com/MD/Baltimore/1912-Orleans-St-21231/home/10756913,,,N,Y,39.2954419,-76.5902592
PAST SALE,May-10-2021,Condo/Co-op,6903 Jones View Dr Unit 2B,Baltimore,MD,21209,159000,2,2.0,JONES VALLEY,1342,,1989,,118,341,Sold,,,https://www.redfin.com/MD/Baltimore/6903-Jones-View-Dr-21209/unit-2B/home/9549893,BRIGHT MLS,MDBC526432,N,Y,39.38455,-76.66696
PAST SALE,September-17-2021,Condo/Co-op,2515 Boston St Unit P8,Baltimore,MD,21224,564000,2,3.0,ANCHORAGE TOWERS,2153,,1987,,262,915,Sold,,,https://www.redfin.com/MD/Baltimore/2515-Boston-St-21224/unit-P8/home/10730301,BRIGHT MLS,MDBA544620,N,Y,39.2801747,-76.5805646
PAST SALE,March-21-2022,Condo/Co-op,10 E Lee St #701,Baltimore,MD,21202,360400,2,2.0,Ward 22,2029,,1986,,178,1308,Sold,,,https://www.redfin.com/MD/Baltimore/10-E-Lee-St-21202/unit-701/home/11004297,BRIGHT MLS,MDBA2006652,N,Y,39.2823823,-76.6143946
PAST SALE,April-4-2022,Condo/Co-op,10 E Lee St #706,Baltimore,MD,21202,249000,2,2.0,Ward 22,1421,,1988,,175,970,Sold,,,https://www.redfin.com/MD/Baltimore/10-E-Lee-St-21202/unit-706/home/11004626,BRIGHT MLS,MDBA2022990,N,Y,39.2823823,-76.6143946
PAST SALE,,Townhouse,633 Wyeth St,Baltimore,MD,21230,200850,,2.0,,912,840,2000,,220,,,,,https://www.redfin.com/MD/Baltimore/633-Wyeth-St-21230/home/11001987,,,N,Y,39.2814745,-76.6293466
PAST SALE,,Condo/Co-op,8 W Hill St Unit R5,Baltimore,MD,21230,170000,,,,898,,,,189,,,,,https://www.redfin.com/MD/Baltimore/8-W-Hill-St-21230/unit-R5/home/11004805,,,N,Y,39.2810818,-76.6151474
PAST SALE,,Condo/Co-op,9 Suntop Ct #204,Baltimore,MD,21209,136000,,,,1462,,,,93,,,,,https://www.redfin.com/MD/Baltimore/9-Suntop-Ct-21209/unit-204/home/9543997,,,N,Y,39.3871491,-76.6658948
PAST SALE,,Condo/Co-op,15 Friendswood Ct Unit 15C,Baltimore,MD,21209,170000,,,,1464,,,,116,,,,,https://www.redfin.com/MD/Baltimore/15-Friendswood-Ct-21209/unit-15C/home/9546365,,,N,Y,39.381894,-76.667688
PAST SALE,September-30-2020,Condo/Co-op,3121 Katewood Ct #3,Baltimore,MD,21209,112400,2,2.0,GREENSPRING EAST,980,,1994,,115,515,Sold,,,https://www.redfin.com/MD/Baltimore/3121-Katewood-Ct-21209/unit-3/home/9552891,BRIGHT MLS,MDBC490360,N,Y,39.3882649,-76.683942
PAST SALE,,Condo/Co-op,7037 Toby Dr #7037,Baltimore,MD,21209,180000,,2.0,,1165,,,,155,,,,,https://www.redfin.com/MD/Baltimore/7037-Toby-Dr-21209/unit-7037/home/9553545,,,N,Y,39.38487,-76.6709292
PAST SALE,,Condo/Co-op,2903 Fallstaff Rd #608,Baltimore,MD,21209,85000,,,,1168,,,,73,,,,,https://www.redfin.com/MD/Baltimore/2903-Fallstaff-Rd-21209/unit-608/home/11176637,,,N,Y,39.371563,-76.6850498
PAST SALE,September-24-2021,Condo/Co-op,3127 Katewood Ct #3127,Baltimore,MD,21209,131500,2,2.0,GREENSPRING EAST,962,,1994,,137,515,Sold,,,https://www.redfin.com/MD/Baltimore/3127-Katewood-Ct-21209/unit-3127/home/143348906,BRIGHT MLS,MDBC496560,N,Y,39.3882649,-76.683942
PAST SALE,August-11-2021,Condo/Co-op,3031 Fallstaff Rd NW Unit 104C,Baltimore,MD,21209,206000,2,1.5,Ward 27,1388,,1986,,148,420,Sold,,,https://www.redfin.com/MD/Baltimore/3031-Fallstaff-Rd-21209/unit-104C/home/11176294,BRIGHT MLS,MDBA2009566,N,Y,39.3688491,-76.6915749
PAST SALE,,Condo/Co-op,10 W Hill St Unit R4,Baltimore,MD,21230,245000,,,,1033,,,,237,,,,,https://www.redfin.com/MD/Baltimore/10-W-Hill-St-21230/unit-R4/home/11004803,,,N,Y,39.2810817,-76.6151506
