SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-21-2021,Townhouse,3747 Fords Ln,Baltimore,MD,21215,368000,5,3.5,Ward 27,2100,2265,2021,,175,75,Sold,,,https://www.redfin.com/MD/Baltimore/3747-Fords-Ln-21215/home/64338128,BRIGHT MLS,MDBA2017072,N,Y,39.358238,-76.6981733
PAST SALE,,Single Family Residential,6537 Pebble Brooke Rd,Baltimore,MD,21209,665000,,3.5,,4540,8843,2011,,146,,,,,https://www.redfin.com/MD/Baltimore/6537-Pebble-Brooke-Rd-21209/home/28546548,,,N,Y,39.3717559,-76.6691324
PAST SALE,,Single Family Residential,2309 Rogene Dr,Baltimore,MD,21209,710000,,4.5,,5395,7318,2019,,132,,,,,https://www.redfin.com/MD/Baltimore/2309-Rogene-Dr-21209/home/39528195,,,N,Y,39.369015,-76.6691775
PAST SALE,March-22-2021,Townhouse,1004 1/2 S Decker Ave,Baltimore,MD,21224,825000,5,4.0,Ward 1,3568,1133,2013,,231,,Sold,,,https://www.redfin.com/MD/Baltimore/1-S-Decker-Ave-21224/home/10740204,BRIGHT MLS,MDBA538918,N,Y,39.2919748,-76.5738941
PAST SALE,April-4-2022,Single Family Residential,2405 Briarwood Rd,Baltimore,MD,21209,799999,5,4.5,Ward 27,4009,8886,2022,,200,,Sold,,,https://www.redfin.com/MD/Baltimore/2405-Briarwood-Rd-21209/home/22175458,BRIGHT MLS,MDBA2034608,N,Y,39.361099,-76.669676
PAST SALE,October-9-2020,Single Family Residential,726 Colorado Ave,Baltimore,MD,21210,599000,5,4.5,TUXEDO PARK,4000,5619,2021,,150,,Sold,,,https://www.redfin.com/MD/Baltimore/726-Colorado-Ave-21210/home/168696091,BRIGHT MLS,MDBA480220,N,Y,39.3558739,-76.6335547
PAST SALE,September-17-2021,Single Family Residential,3967 Hickory Ave,Baltimore,MD,21211,480000,5,3.0,Ward 13,3500,3398,2016,,137,,Sold,,,https://www.redfin.com/MD/Baltimore/3967-Hickory-Ave-21211/home/10858883,BRIGHT MLS,MDBA552500,N,Y,39.3368729,-76.6351567
PAST SALE,February-26-2021,Single Family Residential,2376 Sweet Meadow Rd,Baltimore,MD,21209,747000,5,4.5,BONNIE VIEW ESTATES,4596,9713,2014,,163,89,Sold,,,https://www.redfin.com/MD/Baltimore/2376-Sweet-Meadow-Rd-21209/home/40028974,BRIGHT MLS,MDBC517998,N,Y,39.3785884,-76.6703956
PAST SALE,July-2-2021,Single Family Residential,2304 Blackberry Rd,Baltimore,MD,21209,757000,5,4.5,BONNIE VIEW ESTATES,4355,8363,2012,,174,89,Sold,,,https://www.redfin.com/MD/Baltimore/2304-Blackberry-Rd-21209/home/40028912,BRIGHT MLS,MDBC528146,N,Y,39.3797573,-76.6682978
PAST SALE,February-26-2021,Townhouse,4652 Hudson St,Baltimore,MD,21224,399900,5,3.5,Ward 26,2093,871,2015,,191,64,Sold,,,https://www.redfin.com/MD/Baltimore/4652-Hudson-St-21224/home/85691293,BRIGHT MLS,MDBA532326,N,Y,39.2832959,-76.5560819
PAST SALE,September-18-2020,Townhouse,616 Ponte Villas N #166,Baltimore,MD,21230,1140000,5,3.5,THE PIER HOMES AT HARBORVIEW,3732,,2010,,305,1120,Sold,,,https://www.redfin.com/MD/Baltimore/616-Ponte-Villas-N-21230/unit-166/home/28546439,BRIGHT MLS,1000421388,N,Y,39.279321,-76.604841
PAST SALE,December-9-2020,Single Family Residential,6401A Murray Hill Rd,Baltimore,MD,21212,1401000,5,6.5,MURRAY HILL,5865,18700,2020,,239,,Sold,,,https://www.redfin.com/MD/Baltimore/6401-Murray-Hill-Rd-21212/home/9662990,BRIGHT MLS,MDBC508262,N,Y,39.383352,-76.628532
PAST SALE,May-20-2020,Single Family Residential,2307 Rogene Dr,Baltimore,MD,21209,550000,5,4.5,MOUNT WASHINGTON,5400,7362,2018,,102,,Sold,,,https://www.redfin.com/MD/Baltimore/2307-Rogene-Dr-21209/home/39528133,BRIGHT MLS,MDBA493112,N,Y,39.3690684,-76.668952
PAST SALE,October-19-2020,Single Family Residential,6704 Pebble Brooke Rd,Baltimore,MD,21209,727500,5,4.5,BONNIE VIEW ESTATES,4587,8232,2012,,159,89,Sold,,,https://www.redfin.com/MD/Baltimore/6704-Pebble-Brooke-Rd-21209/home/40029183,BRIGHT MLS,MDBC510214,N,Y,39.3776386,-76.6704407
PAST SALE,March-19-2021,Single Family Residential,3412 Hamilton Ave,Baltimore,MD,21214,300000,5,3.0,Ward 27,2400,11604,2020,,125,,Sold,,,https://www.redfin.com/MD/Baltimore/3412-Hamilton-Ave-21214/home/11124630,BRIGHT MLS,MDBA534726,N,Y,39.3476827,-76.5562964
PAST SALE,June-17-2021,Single Family Residential,6715 Evanston Rd,Baltimore,MD,21209,770000,5,3.5,BONNIE VIEW ESTATES,4830,10846,2013,,159,89,Sold,,,https://www.redfin.com/MD/Baltimore/6715-Evanston-Rd-21209/home/40029001,BRIGHT MLS,MDBC526252,N,Y,39.379654,-76.6672376
PAST SALE,April-29-2021,Single Family Residential,120-A Midhurst Rd,Baltimore,MD,21212,1050000,5,5.5,PINEHURST,4198,10500,2017,,250,,Sold,,,https://www.redfin.com/MD/Baltimore/120A-Midhurst-Rd-21212/home/176244101,BRIGHT MLS,MDBC2009398,N,Y,39.3736115,-76.6191839
PAST SALE,,Townhouse,3037 E Baltimore St,Baltimore,MD,21224,360000,,3.0,,2400,1307,2016,,150,,,,,https://www.redfin.com/MD/Baltimore/3037-E-Baltimore-St-21224/home/104535833,,,N,Y,39.2921424,-76.5735088
PAST SALE,,Single Family Residential,2301 Hillhouse Rd,Baltimore,MD,21207,377000,,3.5,,2364,24151,2015,,159,,,,,https://www.redfin.com/MD/Baltimore/2301-Hillhouse-Rd-21207/home/11222213,,,N,Y,39.3139134,-76.7066621
PAST SALE,,Single Family Residential,4314 Springdale Ave,Baltimore,MD,21207,281000,,3.0,,2880,11712,2013,,98,,,,,https://www.redfin.com/MD/Baltimore/4314-Springdale-Ave-21207/home/11215831,,,N,Y,39.3278953,-76.6922289
PAST SALE,April-30-2021,Townhouse,1204 Berry St,Baltimore,MD,21211,495000,5,4.5,Ward 13,2800,871,2017,,177,155,Sold,,,https://www.redfin.com/MD/Baltimore/1204-Berry-St-21211/home/108433883,BRIGHT MLS,MDBA535728,N,Y,39.3318783,-76.6362315
