SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,756 S Macon St,Baltimore,MD,21224,325000,,2.5,,1568,1089,2014,,207,,,,,https://www.redfin.com/MD/Baltimore/756-S-Macon-St-21224/home/57391506,,,N,Y,39.2843739,-76.5572525
PAST SALE,February-11-2022,Single Family Residential,5801 Carter Ave,Baltimore,MD,21214,355000,3,2.5,Ward 27,1750,8712,2021,,203,,Sold,,,https://www.redfin.com/MD/Baltimore/5801-Carter-Ave-21214/home/167699359,BRIGHT MLS,MDBA2004716,N,Y,39.3505595,-76.5517252
PAST SALE,March-23-2021,Townhouse,1522 Beason St,Baltimore,MD,21230,599900,3,2.5,Ward 24,1830,871,2018,,328,80,Sold,,,https://www.redfin.com/MD/Baltimore/1522-Beason-St-21230/home/145644436,BRIGHT MLS,MDBA538828,N,Y,39.2713495,-76.5912831
PAST SALE,February-26-2021,Townhouse,535 Canton Ct,Baltimore,MD,21224,495000,3,3.5,Ward 26,2406,1002,2017,,206,21,Sold,,,https://www.redfin.com/MD/Baltimore/535-Canton-Ct-21224/home/11892619,BRIGHT MLS,MDBA535334,N,Y,39.285774,-76.5680962
PAST SALE,June-30-2020,Townhouse,303 E Lanvale St,Baltimore,MD,21202,442100,3,3.5,GREENMOUNT WEST STATION NORTH,2273,1120,2020,,195,,Sold,,,https://www.redfin.com/MD/Baltimore/303-E-Lanvale-St-21202/home/167027581,BRIGHT MLS,MDBA471198,N,Y,39.308721,-76.611725
PAST SALE,March-17-2021,Single Family Residential,3601 Woodbine Ave,Baltimore,MD,21207,260000,3,2.5,Ward 28,,6299,2020,,,,Sold,,,https://www.redfin.com/MD/Baltimore/3601-Woodbine-Ave-21207/home/11214871,BRIGHT MLS,MDBA500466,N,Y,39.332406,-76.6965252
PAST SALE,June-4-2021,Townhouse,5338 Wyndholme Cir #7,Baltimore,MD,21229,212250,3,2.0,Ward 25,1400,,2013,,152,325,Sold,,,https://www.redfin.com/MD/Baltimore/5338-Wyndholme-Cir-21229/unit-7/home/59254345,BRIGHT MLS,MDBA536918,N,Y,39.2780749,-76.7041364
PAST SALE,September-3-2021,Townhouse,724 S Macon St,Baltimore,MD,21224,319000,3,3.0,Ward 26,1376,1089,2013,,232,64,Sold,,,https://www.redfin.com/MD/Baltimore/724-S-Macon-St-21224/home/59254387,BRIGHT MLS,MDBA2001204,N,Y,39.2847139,-76.5573509
PAST SALE,September-30-2021,Townhouse,888 S Macon St,Baltimore,MD,21224,355000,3,3.5,Ward 26,2048,1306,2016,,173,64,Sold,,,https://www.redfin.com/MD/Baltimore/888-S-Macon-St-21224/home/101754942,BRIGHT MLS,MDBA2006068,N,Y,39.2830375,-76.5574986
PAST SALE,May-5-2021,Townhouse,911 Grundy St,Baltimore,MD,21224,710630,3,3.5,BREWERS HILL,2227,1020,2020,,319,110,Sold,,,https://www.redfin.com/MD/Baltimore/911-Grundy-St-21224/home/171237071,BRIGHT MLS,MDBA506030,N,Y,39.2826033,-76.5629151
PAST SALE,,Townhouse,1216 Berry St,Baltimore,MD,21211,415000,,3.0,,2040,1263,2016,,203,,,,,https://www.redfin.com/MD/Baltimore/1216-Berry-St-21211/home/102325126,,,N,Y,39.3318528,-76.6363643
PAST SALE,,Townhouse,1332 Lowman St,Baltimore,MD,21230,530000,,2.5,,2280,1612,2013,,232,,,,,https://www.redfin.com/MD/Baltimore/1332-Lowman-St-21230/home/11892745,,,N,Y,39.2713544,-76.5949427
PAST SALE,April-19-2021,Townhouse,1324 Benjamin St,Baltimore,MD,21230,575000,3,3.0,Ward 24,2193,958,2015,,262,147,Sold,,,https://www.redfin.com/MD/Baltimore/1324-Benjamin-St-21230/home/56449459,BRIGHT MLS,MDBA541732,N,Y,39.268937,-76.5885777
PAST SALE,June-22-2021,Townhouse,589 Baker St,Baltimore,MD,21217,202999,3,2.5,SANDTOWN,1296,2178,2019,,157,,Sold,,,https://www.redfin.com/MD/Baltimore/589-Baker-St-21217/home/10876937,BRIGHT MLS,MDBA532170,N,Y,39.3083923,-76.63998
PAST SALE,,Condo/Co-op,573 Wyndholme Way,Baltimore,MD,21229,250000,,,,1568,,2011,,159,,,,,https://www.redfin.com/MD/Baltimore/573-Wyndholme-Way-21229/home/40038307,,,N,Y,39.2775691,-76.7030345
PAST SALE,,Townhouse,3864 Quarry Ave,Baltimore,MD,21211,270000,,3.0,,1736,996,2014,,156,,,,,https://www.redfin.com/MD/Baltimore/3864-Quarry-Ave-21211/home/10874519,,,N,Y,39.3352319,-76.6378192
PAST SALE,,Townhouse,6713 Fairford Ln,Baltimore,MD,21209,625000,,3.5,,3217,3683,2017,,194,,,,,https://www.redfin.com/MD/Baltimore/6713-Fairford-Ln-21209/home/9708578,,,N,Y,39.3898023,-76.6617786
PAST SALE,,Townhouse,1205 Clarkson St,Baltimore,MD,21230,400000,,3.0,,1696,784,2021,,236,,,,,https://www.redfin.com/MD/Baltimore/1205-Clarkson-St-21230/home/144207825,,,N,Y,39.2753632,-76.616002
PAST SALE,December-10-2021,Townhouse,5453 Bristol Green Way,Baltimore,MD,21229,340000,3,2.5,BRISTOL GREEN,2180,1720,2017,,156,55,Sold,,,https://www.redfin.com/MD/Baltimore/5453-Bristol-Grn-Way-21229/home/52925998,BRIGHT MLS,MDBC2011964,N,Y,39.2881383,-76.7204711
PAST SALE,March-19-2021,Townhouse,591 Baker St,Baltimore,MD,21217,202999,3,2.5,Ward 14,1296,2178,2019,,157,,Sold,,,https://www.redfin.com/MD/Baltimore/591-Baker-St-21217/home/25800802,BRIGHT MLS,MDBA532168,N,Y,39.3083692,-76.6400503
PAST SALE,March-25-2022,Townhouse,1521 Cuba St,Baltimore,MD,21230,655000,3,3.5,Ward 24,1830,,2018,,358,80,Sold,,,https://www.redfin.com/MD/Baltimore/1521-Cuba-St-21230/home/145140478,BRIGHT MLS,MDBA2030740,N,Y,39.2717726,-76.5912054
PAST SALE,,Townhouse,4662 Hudson St,Baltimore,MD,21224,370000,,3.5,,2072,1133,2015,,179,,,,,https://www.redfin.com/MD/Baltimore/4662-Hudson-St-21224/home/85691299,,,N,Y,39.282994,-76.5562031
PAST SALE,September-18-2020,Townhouse,240 S Newkirk St,Baltimore,MD,21224,324990,3,3.5,OLDHAM CROSSING,1600,1088,2020,,203,44,Sold,,,https://www.redfin.com/MD/Baltimore/240-S-Newkirk-St-21224/home/147011233,BRIGHT MLS,MDBA509602,N,Y,39.2891681,-76.5569315
PAST SALE,September-25-2020,Townhouse,214 S Newkirk St,Baltimore,MD,21224,354000,3,3.5,Ward 26,2012,1088,2020,,176,44,Sold,,,https://www.redfin.com/MD/Baltimore/214-S-Newkirk-St-21224/home/147011246,BRIGHT MLS,MDBA513300,N,Y,39.2897547,-76.5569693
PAST SALE,September-17-2020,Townhouse,208 Newkirk St,Baltimore,MD,21224,361745,3,3.5,Ward 26,2075,1088,2020,,174,44,Sold,,,https://www.redfin.com/MD/Baltimore/208-S-Newkirk-St-21224/home/147011249,BRIGHT MLS,MDBA508328,N,Y,39.2898899,-76.556978
PAST SALE,August-20-2020,Townhouse,4001 Harmony Ct,Baltimore,MD,21224,639190,3,3.0,BREWERS HILL,2227,1020,2020,,287,110,Sold,,,https://www.redfin.com/MD/Baltimore/4001-Harmony-Ct-21224/home/171236767,BRIGHT MLS,MDBA505986,N,Y,39.2820708,-76.5626421
PAST SALE,June-25-2020,Townhouse,1016 N Durham St,Baltimore,MD,21205,397490,3,3.5,Baltimore,2229,1120,2020,,178,50,Sold,,,https://www.redfin.com/MD/Baltimore/1016-N-Durham-St-21205/home/169730089,BRIGHT MLS,MDBA503490,N,Y,39.3022112,-76.5919715
PAST SALE,,Townhouse,4362 Old Frederick Rd,Baltimore,MD,21229,241750,,2.5,,1424,1002,2015,,170,,,,,https://www.redfin.com/MD/Baltimore/4362-Old-Frederick-Rd-21229/home/108434112,,,N,Y,39.2888203,-76.6894981
PAST SALE,January-15-2021,Townhouse,526 E 21st St,Baltimore,MD,21218,322525,3,2.5,Ward 9,2190,1260,,,147,,Sold,,,https://www.redfin.com/MD/Baltimore/526-E-21st-St-21218/home/166767130,BRIGHT MLS,MDBA513576,N,Y,39.313763,-76.608688
PAST SALE,January-20-2021,Townhouse,593 Baker St,Baltimore,MD,21217,202999,3,2.5,BAKERS VIEW,1296,2178,2019,,157,,Sold,,,https://www.redfin.com/MD/Baltimore/593-Baker-St-21217/home/10876931,BRIGHT MLS,MDBA489710,N,Y,39.3083544,-76.6400483
PAST SALE,September-17-2020,Townhouse,4325 Medfield Ave,Baltimore,MD,21211,355000,3,2.5,ROLAND HEIGHTS,1763,1500,2020,,201,60,Sold,,,https://www.redfin.com/MD/Baltimore/4325-Medfield-Ave-21211/home/171243835,BRIGHT MLS,MDBA502472,N,Y,39.339839,-76.645595
PAST SALE,April-19-2022,Single Family Residential,3308 Harmony Ct,Baltimore,MD,21224,580000,3,4.0,Ward 26,2698,1383,2014,,215,,Sold,,,https://www.redfin.com/MD/Baltimore/3308-Harmony-Ct-21224/home/28546603,BRIGHT MLS,MDBA2030976,N,Y,39.2820706,-76.5692663
PAST SALE,January-28-2022,Townhouse,4639 Dillon St,Baltimore,MD,21224,330000,3,2.5,Ward 26,1743,653,2012,,189,38,Sold,,,https://www.redfin.com/MD/Baltimore/4639-Dillon-St-21224/home/11892648,BRIGHT MLS,MDBA2019904,N,Y,39.2817928,-76.5560638
PAST SALE,,Townhouse,4654 Hudson St,Baltimore,MD,21224,375000,3,2.5,,1917,1133,2015,,196,,,,,https://www.redfin.com/MD/Baltimore/4654-Hudson-St-21224/home/57005140,,,N,Y,39.2829574,-76.5565042
PAST SALE,,Townhouse,3414 Gunther Way,Baltimore,MD,21224,470000,,3.5,,1893,1133,2012,,248,,,,,https://www.redfin.com/MD/Baltimore/3414-Gunther-Way-21224/home/64338069,,,N,Y,39.2810804,-76.5682956
PAST SALE,April-19-2022,Townhouse,4607 Hudson St,Baltimore,MD,21224,350000,3,2.0,Ward 26,1504,1306,2014,,233,22,Sold,,,https://www.redfin.com/MD/Baltimore/4607-Hudson-St-21224/home/85691265,BRIGHT MLS,MDBA2029984,N,Y,39.2827112,-76.557006
PAST SALE,,Townhouse,4633 Hudson St,Baltimore,MD,21224,293000,,2.5,,1524,1002,2014,,192,,,,,https://www.redfin.com/MD/Baltimore/4633-Hudson-St-21224/home/85691277,,,N,Y,39.28275,-76.55629
PAST SALE,September-30-2020,Townhouse,4331 Medfield Ave,Baltimore,MD,21211,359000,3,2.5,ROLAND HEIGHTS,1763,1500,2020,,204,60,Sold,,,https://www.redfin.com/MD/Baltimore/4331-Medfield-Ave-21211/home/171243838,BRIGHT MLS,MDBA502450,N,Y,39.340006,-76.645701
PAST SALE,December-13-2021,Townhouse,890 S Macon St,Baltimore,MD,21224,365000,3,3.5,Ward 26,2060,871,2016,,177,64,Sold,,,https://www.redfin.com/MD/Baltimore/890-S-Macon-St-21224/home/108433865,BRIGHT MLS,MDBA2015274,N,Y,39.2830342,-76.5575535
PAST SALE,February-18-2022,Townhouse,1522 Marshall St,Baltimore,MD,21230,495000,3,3.5,Ward 23,1696,915,2015,,292,,Sold,,,https://www.redfin.com/MD/Baltimore/1522-Marshall-St-21230/home/64338183,BRIGHT MLS,MDBA2029304,N,Y,39.2719172,-76.6125589
PAST SALE,February-4-2022,Single Family Residential,3605 Buena Vis,Baltimore,MD,21211,427500,3,3.5,Ward 13,2100,3600,2015,,204,,Sold,,,https://www.redfin.com/MD/Baltimore/3605-Buena-Vista-Ave-21211/home/10860758,BRIGHT MLS,MDBA2001079,N,Y,39.3306544,-76.6391165
PAST SALE,January-7-2022,Townhouse,4004 Harmony Ct,Baltimore,MD,21224,626225,3,3.5,Ward 26,,1002,2021,,,150,Sold,,,https://www.redfin.com/MD/Baltimore/4004-Harmony-Ct-21224/home/171245438,BRIGHT MLS,MDBA542868,N,Y,39.282308,-76.562525
PAST SALE,November-9-2020,Townhouse,4329 Medfield Ave,Baltimore,MD,21211,334990,3,2.5,Baltimore,1763,1500,2020,,190,60,Sold,,,https://www.redfin.com/MD/Baltimore/4329-Medfield-Ave-21211/home/171243837,BRIGHT MLS,MDBA502460,N,Y,39.339941,-76.645663
PAST SALE,November-23-2021,Townhouse,737 S Macon St,Baltimore,MD,21224,320000,3,3.0,Ward 26,1376,1089,2013,,233,64,Sold,,,https://www.redfin.com/MD/Baltimore/737-S-Macon-St-21224/home/50276670,BRIGHT MLS,MDBA2014178,N,Y,39.2843851,-76.5564853
PAST SALE,,Townhouse,732 S Macon St,Baltimore,MD,21224,290000,,2.5,,1568,915,2013,,185,,,,,https://www.redfin.com/MD/Baltimore/732-S-Macon-St-21224/home/59254385,,,N,Y,39.2846314,-76.557346
PAST SALE,,Townhouse,4509 Foster Ave,Baltimore,MD,21224,285000,,2.5,,1376,1263,2013,,207,,,,,https://www.redfin.com/MD/Baltimore/4509-Foster-Ave-21224/home/59254391,,,N,Y,39.2848337,-76.5581058
PAST SALE,,Townhouse,4601 Fait Ave,Baltimore,MD,21224,375000,,3.5,,1872,1394,2015,,200,,,,,https://www.redfin.com/MD/Baltimore/4601-Fait-Ave-21224/home/63482050,,,N,Y,39.2838294,-76.5568947
PAST SALE,,Townhouse,4642 Hudson St,Baltimore,MD,21224,410000,,3.5,,2112,1307,2015,,194,,,,,https://www.redfin.com/MD/Baltimore/4642-Hudson-St-21224/home/70864138,,,N,Y,39.283506,-76.556276
PAST SALE,,Townhouse,815 S Macon St,Baltimore,MD,21224,333000,,2.5,,1524,1002,2015,,219,,,,,https://www.redfin.com/MD/Baltimore/815-S-Macon-St-21224/home/85691271,,,N,Y,39.2835122,-76.5568413
PAST SALE,November-12-2021,Townhouse,928 S Macon St,Baltimore,MD,21224,315000,3,2.0,Ward 26,1856,871,2015,,170,64,Sold,,,https://www.redfin.com/MD/Baltimore/928-S-Macon-St-21224/home/108433931,BRIGHT MLS,MDBA2006186,N,Y,39.2824518,-76.5577785
PAST SALE,November-22-2021,Townhouse,128 Oldham St,Baltimore,MD,21224,325000,3,3.5,Ward 26,1600,1306,2017,,203,44,Sold,,,https://www.redfin.com/MD/Baltimore/128-Oldham-St-21224/home/143020179,BRIGHT MLS,MDBA2010216,N,Y,39.2909292,-76.5563585
PAST SALE,November-24-2021,Townhouse,3026 Elliott St,Baltimore,MD,21224,690000,3,4.0,Ward 1,2480,1200,2021,,278,,Sold,,,https://www.redfin.com/MD/Baltimore/3026-Elliott-St-21224/home/10733741,BRIGHT MLS,MDBA541310,N,Y,39.2794827,-76.5729767
PAST SALE,October-28-2021,Townhouse,537 Canton Ct,Baltimore,MD,21224,535000,3,3.5,Ward 26,2406,1002,2018,,222,21,Sold,,,https://www.redfin.com/MD/Baltimore/537-Canton-Ct-21224/home/11892620,BRIGHT MLS,MDBA2006660,N,Y,39.285738,-76.568187
PAST SALE,June-26-2020,Townhouse,1003 N Rutland Ave,Baltimore,MD,21205,330000,3,2.5,Baltimore,1741,1120,2020,,190,50,Sold,,,https://www.redfin.com/MD/Baltimore/1003-Rutland-Ave-21213/home/167182332,BRIGHT MLS,MDBA504394,N,Y,39.3023372,-76.5923092
PAST SALE,July-15-2021,Townhouse,23 Birckhead St,Baltimore,MD,21230,450000,3,3.5,Ward 23,1985,1133,2013,,227,25,Sold,,,https://www.redfin.com/MD/Baltimore/23-Birckhead-St-21230/home/59254401,BRIGHT MLS,MDBA549780,N,Y,39.2730094,-76.6129347
PAST SALE,April-8-2021,Townhouse,4614 Dillon Pl,Baltimore,MD,21224,345000,3,3.5,Ward 26,2032,871,2015,,170,33,Sold,,,https://www.redfin.com/MD/Baltimore/4614-Dillon-Pl-21224/home/28546609,BRIGHT MLS,MDBA541572,N,Y,39.282418,-76.556789
PAST SALE,April-29-2022,Townhouse,131 S Newkirk St,Baltimore,MD,21224,365000,3,3.5,Ward 26,1950,1306,2018,,187,52,Sold,,,https://www.redfin.com/MD/Baltimore/131-S-Newkirk-St-21224/home/145046929,BRIGHT MLS,MDBA2035050,N,Y,39.2908346,-76.5566689
PAST SALE,April-7-2022,Townhouse,4330 Laplata Ave,Baltimore,MD,21211,455555,3,2.5,Ward 13,2300,1500,2019,,198,60,Sold,,,https://www.redfin.com/MD/Baltimore/4330-La-Plata-Ave-21211/home/167021273,BRIGHT MLS,MDBA2035956,N,Y,39.339954,-76.645917
PAST SALE,October-22-2020,Townhouse,587 Baker St,Baltimore,MD,21217,202999,3,2.5,SANDTOWN,1296,2178,2019,,157,,Sold,,,https://www.redfin.com/MD/Baltimore/587-Baker-St-21217/home/169593835,BRIGHT MLS,MDBA489700,N,Y,39.3084481,-76.6399022
PAST SALE,,Townhouse,613 S Luzerne Ave,Baltimore,MD,21224,411200,,3.0,,1890,1263,2012,,218,,,,,https://www.redfin.com/MD/Baltimore/613-S-Luzerne-Ave-21224/home/40012161,,,N,Y,39.2844938,-76.5797632
PAST SALE,February-16-2021,Townhouse,6310 Canter Way #11,Baltimore,MD,21212,550000,3,3.5,WOODBROOK,4032,,2010,,136,582,Sold,,,https://www.redfin.com/MD/Baltimore/6310-Canter-Way-21212/unit-11/home/40026735,BRIGHT MLS,MDBC484184,N,Y,39.380507,-76.626865
PAST SALE,,Townhouse,524 S Washington St,Baltimore,MD,21231,415000,,3.5,,2025,1215,2018,,205,,,,,https://www.redfin.com/MD/Baltimore/524-S-Washington-St-21231/home/110171417,,,N,Y,39.2850272,-76.5889275
PAST SALE,May-19-2020,Townhouse,4645 Dillon St,Baltimore,MD,21224,310000,3,3.5,Ward 26,1920,435,2012,,161,38,Sold,,,https://www.redfin.com/MD/Baltimore/4645-Dillon-St-21224/home/11892651,BRIGHT MLS,MDBA504224,N,Y,39.2818155,-76.5559162
PAST SALE,January-20-2021,Townhouse,229 S Newkirk St,Baltimore,MD,21224,347865,3,3.5,Ward 26,1760,1088,2020,,198,44,Sold,,,https://www.redfin.com/MD/Baltimore/229-S-Newkirk-St-21224/home/147011264,BRIGHT MLS,MDBA520092,N,Y,39.2893629,-76.5565221
PAST SALE,November-13-2020,Townhouse,203 S Newkirk St,Baltimore,MD,21224,316990,3,3.5,OLDHAM CROSSING,1600,1088,2020,,198,44,Sold,,,https://www.redfin.com/MD/Baltimore/203-S-Newkirk-St-21224/home/147011277,BRIGHT MLS,MDBA511360,N,Y,39.2900357,-76.5565665
