SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-25-2021,Condo/Co-op,1101 Saint Paul St #912,Baltimore,MD,21202,140000,2,2.0,Ward 11,1309,,1965,,107,550,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-912/home/10834778,BRIGHT MLS,MDBA534560,N,Y,39.3026522,-76.6140583
PAST SALE,December-30-2021,Townhouse,625 S Wickham Rd,Baltimore,MD,21229,105000,2,1.0,Ward 25,1120,,1961,,94,,Sold,,,https://www.redfin.com/MD/Baltimore/625-S-Wickham-Rd-21229/home/11032943,BRIGHT MLS,MDBA2019794,N,Y,39.2752443,-76.6987128
PAST SALE,March-30-2022,Condo/Co-op,2201 Woodbox Ln Unit A,Baltimore,MD,21209,220000,2,2.0,SUMMIT RIDGE,1436,,1960,,153,325,Sold,,,https://www.redfin.com/MD/Baltimore/2201-Woodbox-Ln-21209/unit-A/home/177998056,BRIGHT MLS,MDBC2024902,N,Y,39.381865,-76.6701701
PAST SALE,May-10-2022,Condo/Co-op,4000 N Charles St #1202,Baltimore,MD,21218,317000,2,2.0,Ward 12,1505,,1964,,211,1371,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-1202/home/10836945,BRIGHT MLS,MDBA2012198,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,7111 Park Heights Ave #203,Baltimore,MD,21215,44000,,,,1642,,,,27,,,,,https://www.redfin.com/MD/Baltimore/7111-Park-Heights-Ave-21215/unit-203/home/11174975,,,N,Y,39.367198,-76.7049263
PAST SALE,February-4-2021,Condo/Co-op,3737 Clarks Ln #403,Baltimore,MD,21215,70000,2,2.0,Ward 27,1351,,1964,,52,730,Sold,,,https://www.redfin.com/MD/Baltimore/3737-Clarks-Ln-21215/unit-403/home/11182024,BRIGHT MLS,MDBA527068,N,Y,39.360263,-76.7016332
PAST SALE,,Condo/Co-op,3601 Clarks Ln #228,Baltimore,MD,21215,40000,,,,1264,,,,32,,,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-228/home/11181579,,,N,Y,39.3614406,-76.6999917
PAST SALE,July-13-2020,Condo/Co-op,6711 Park Heights Ave #315,Baltimore,MD,21215,69000,2,2.0,Ward 27,1198,,1974,,58,526,Sold,,,https://www.redfin.com/MD/Baltimore/6711-Park-Heights-Ave-21215/unit-315/home/11175664,BRIGHT MLS,MDBA503768,N,Y,39.3635243,-76.700032
PAST SALE,,Condo/Co-op,6317 Park Heights Ave #102,Baltimore,MD,21215,50000,,,,1395,,,,36,,,,,https://www.redfin.com/MD/Baltimore/6317-Park-Heights-Ave-21215/unit-102/home/11176716,,,N,Y,39.3610268,-76.6958599
PAST SALE,April-22-2022,Condo/Co-op,4100 N Charles St #613,Baltimore,MD,21218,269000,2,2.0,Ward 12,1388,,1974,,194,1003,Sold,,,https://www.redfin.com/MD/Baltimore/4100-N-Charles-St-21218/unit-613/home/10838475,BRIGHT MLS,MDBA2037092,N,Y,39.339068,-76.619007
PAST SALE,January-25-2021,Townhouse,7342 Park Heights Ave,Baltimore,MD,21208,113000,2,2.5,Ward 27,1451,,1972,,78,425,Sold,,,https://www.redfin.com/MD/Pikesville/7342-Park-Heights-Ave-21208/home/11180322,BRIGHT MLS,MDBA519584,N,Y,39.3708597,-76.710552
PAST SALE,,Condo/Co-op,6317 Park Heights Ave #409,Baltimore,MD,21215,137500,,,,1499,,,,92,,,,,https://www.redfin.com/MD/Baltimore/6317-Park-Heights-Ave-21215/unit-409/home/11176835,,,N,Y,39.3610268,-76.6958599
PAST SALE,November-2-2021,Condo/Co-op,4000 N Charles St #1610,Baltimore,MD,21218,235000,2,2.0,Ward 12,1189,,1964,,198,1141,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-1610/home/10837014,BRIGHT MLS,MDBA2000649,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,3601 Clarks Ln #418,Baltimore,MD,21215,50000,,,,1274,,,,39,,,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-418/home/11181628,,,N,Y,39.3614406,-76.6999917
PAST SALE,October-14-2021,Condo/Co-op,4000 N Charles St #1509,Baltimore,MD,21218,229000,2,2.0,Ward 12,1170,,1964,,196,1004,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-1509/home/10836986,BRIGHT MLS,MDBA2010208,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,6711 Park Heights Ave #101,Baltimore,MD,21215,95000,,,,1198,,,,79,,,,,https://www.redfin.com/MD/Baltimore/6711-Park-Heights-Ave-21215/unit-101/home/11175585,,,N,Y,39.3635243,-76.700032
PAST SALE,August-16-2021,Condo/Co-op,1101 Saint Paul St #705,Baltimore,MD,21202,160000,2,2.0,Ward 11,1327,,1969,,121,549,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-705/home/10834679,BRIGHT MLS,MDBA554196,N,Y,39.3026522,-76.6140583
PAST SALE,April-21-2021,Condo/Co-op,1101 Saint Paul St #1907,Baltimore,MD,21202,207000,2,2.0,Ward 11,1195,,1965,,173,503,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1907/home/10835090,BRIGHT MLS,MDBA538456,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,6350 Red Cedar Pl #304,Baltimore,MD,21209,210000,,,,1660,,,,127,,,,,https://www.redfin.com/MD/Baltimore/6350-Red-Cedar-Pl-21209/unit-304/home/11176101,,,N,Y,39.3685895,-76.6864216
PAST SALE,,Condo/Co-op,325 Homeland Southway Unit 3A,Baltimore,MD,21212,149900,,,,1066,,,,141,,,,,https://www.redfin.com/MD/Baltimore/325-Homeland-Southway-21212/unit-3A/home/11208109,,,N,Y,39.3528041,-76.6157509
PAST SALE,,Condo/Co-op,111 Hamlet Hill Rd #1108,Baltimore,MD,21210,212500,,,,1441,,,,147,,,,,https://www.redfin.com/MD/Baltimore/111-Hamlet-Hill-Rd-21210/unit-1108/home/11162038,,,N,Y,39.3564137,-76.6481741
PAST SALE,,Condo/Co-op,5 Hamill Rd Unit 5E,Baltimore,MD,21210,145000,,,,1157,,,,125,,,,,https://www.redfin.com/MD/Baltimore/5-Hamill-Rd-21210/unit-5E/home/11162707,,,N,Y,39.3522103,-76.6448134
PAST SALE,,Condo/Co-op,6711 Park Heights Ave #316,Baltimore,MD,21215,81000,,,,1198,,,,68,,,,,https://www.redfin.com/MD/Baltimore/6711-Park-Heights-Ave-21215/unit-316/home/11175666,,,N,Y,39.3635243,-76.700032
PAST SALE,,Condo/Co-op,3601 Clarks Ln #232,Baltimore,MD,21215,55000,,,,1261,,,,44,,,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-232/home/11181582,,,N,Y,39.3614406,-76.6999917
PAST SALE,April-1-2022,Townhouse,7310 Park Village Ct #7310,Pikesville,MD,21208,258000,2,2.5,PARK VILLAGE,1520,,1973,,170,429,Sold,,,https://www.redfin.com/MD/Pikesville/7310-Park-Village-Ct-21208/unit-7310/home/9540558,BRIGHT MLS,MDBC2028738,N,Y,39.370289,-76.711104
PAST SALE,August-31-2021,Townhouse,664 Charraway Rd,Baltimore,MD,21229,155000,2,1.0,Ward 25,1120,,1964,,138,,Sold,,,https://www.redfin.com/MD/Baltimore/664-Charraway-Rd-21229/home/11032635,BRIGHT MLS,MDBA2004368,N,Y,39.273614,-76.698401
PAST SALE,,Single Family Residential,6732 Graceland Ave,Baltimore,MD,21224,106500,,1.0,,1420,9375,1970,,75,,,,,https://www.redfin.com/MD/Baltimore/6732-Graceland-Ave-21224/home/11062513,,,N,Y,39.2840602,-76.5302397
PAST SALE,,Condo/Co-op,6606 Park Heights Ave #615,Baltimore,MD,21215,57000,,,,1586,,,,36,,,,,https://www.redfin.com/MD/Baltimore/6606-Park-Heights-Ave-21215/unit-615/home/11181518,,,N,Y,39.361441,-76.7000188
PAST SALE,March-14-2022,Condo/Co-op,111 Hamlet Hl #1114,Baltimore,MD,21210,175000,2,1.5,Ward 27,1147,,1975,,153,695,Sold,,,https://www.redfin.com/MD/Baltimore/111-Hamlet-Hill-Rd-21210/unit-1114/home/11162046,BRIGHT MLS,MDBA2015164,N,Y,39.3564137,-76.6481741
PAST SALE,December-15-2020,Condo/Co-op,111 Hamlet Hill Rd #802,Baltimore,MD,21210,175000,2,1.5,Ward 27,1148,,1975,,152,647,Sold,,,https://www.redfin.com/MD/Baltimore/111-Hamlet-Hill-Rd-21210/unit-802/home/11161960,BRIGHT MLS,MDBA528532,N,Y,39.3564137,-76.6481741
PAST SALE,,Condo/Co-op,6350 Red Cedar Pl #204,Baltimore,MD,21209,259250,,,,1623,,,,160,,,,,https://www.redfin.com/MD/Baltimore/6350-Red-Cedar-Pl-21209/unit-204/home/11176082,,,N,Y,39.3685895,-76.6864216
PAST SALE,April-9-2021,Condo/Co-op,6210 Park Heights Ave #202,Baltimore,MD,21215,87000,2,2.0,Ward 27,1346,,1965,,65,919,Sold,,,https://www.redfin.com/MD/Baltimore/6210-Park-Heights-Ave-21215/unit-202/home/11182627,BRIGHT MLS,MDBA537598,N,Y,39.3583036,-76.6941161
PAST SALE,,Condo/Co-op,911 S Charles St #303,Baltimore,MD,21230,172000,,,,905,,,,190,,,,,https://www.redfin.com/MD/Baltimore/911-S-Charles-St-21230/unit-303/home/11008838,,,N,Y,39.2787344,-76.6143208
PAST SALE,,Townhouse,2726 Marbourne Ave,Baltimore,MD,21230,71500,,1.0,,1120,1600,1962,,64,,,,,https://www.redfin.com/MD/Baltimore/2726-Marbourne-Ave-21230/home/11044133,,,N,Y,39.2522718,-76.6435161
PAST SALE,,Condo/Co-op,6300 Red Cedar Pl #409,Baltimore,MD,21209,220000,,,,1571,,,,140,,,,,https://www.redfin.com/MD/Baltimore/6300-Red-Cedar-Pl-21209/unit-409/home/11176055,,,N,Y,39.3674302,-76.6879212
PAST SALE,March-1-2021,Condo/Co-op,6317 Park Heights Ave #416,Baltimore,MD,21215,115000,2,2.0,Ward 27,1395,,1977,,82,496,Sold,,,https://www.redfin.com/MD/Baltimore/6317-Park-Heights-Ave-21215/unit-416/home/11176845,BRIGHT MLS,MDBA536826,N,Y,39.3610268,-76.6958599
PAST SALE,,Condo/Co-op,6210 Park Heights Ave #303,Baltimore,MD,21215,105000,,,,1410,,,,74,,,,,https://www.redfin.com/MD/Baltimore/6210-Park-Heights-Ave-21215/unit-303/home/11182656,,,N,Y,39.3583036,-76.6941161
PAST SALE,,Condo/Co-op,6210 Park Heights Ave #502,Baltimore,MD,21215,75000,,,,1356,,,,55,,,,,https://www.redfin.com/MD/Baltimore/6210-Park-Heights-Ave-21215/unit-502/home/11182681,,,N,Y,39.3583036,-76.6941161
PAST SALE,January-6-2021,Condo/Co-op,6210 Park Heights Ave #607,Baltimore,MD,21215,65000,2,2.0,Ward 27,1464,,1968,,44,1060,Sold,,,https://www.redfin.com/MD/Baltimore/6210-Park-Heights-Ave-21215/unit-607/home/11182697,BRIGHT MLS,MDBA513614,N,Y,39.3583036,-76.6941161
PAST SALE,July-22-2020,Condo/Co-op,114 Cross Keys Rd Unit R114E,Baltimore,MD,21210,165000,2,2.0,Ward 27,1157,,1972,,143,527,Sold,,,https://www.redfin.com/MD/Baltimore/114-Cross-Keys-Rd-21210/unit-R114E/home/11162312,BRIGHT MLS,MDBA491596,N,Y,39.3593203,-76.6482781
PAST SALE,,Townhouse,629 Queensgate Rd,Baltimore,MD,21229,69900,,1.0,,896,1600,1962,,78,,,,,https://www.redfin.com/MD/Baltimore/629-Queensgate-Rd-21229/home/11032737,,,N,Y,39.2747127,-76.6980813
PAST SALE,September-30-2021,Condo/Co-op,112 Cross Keys Rd Unit R112D,Baltimore,MD,21210,230000,2,2.0,Ward 27,1157,,1965,,199,538,Sold,,,https://www.redfin.com/MD/Baltimore/112-Cross-Keys-Rd-21210/unit-R112D/home/11162293,BRIGHT MLS,MDBA549418,N,Y,39.3593811,-76.6465732
PAST SALE,October-26-2021,Condo/Co-op,6300 Red Cedar Pl #100,Baltimore,MD,21209,200000,2,2.0,Ward 27,1267,,1978,,158,342,Sold,,,https://www.redfin.com/MD/Baltimore/6300-Red-Cedar-Pl-21209/unit-100/home/11175986,BRIGHT MLS,MDBA2012460,N,Y,39.3674302,-76.6879212
PAST SALE,,Condo/Co-op,6711 Park Heights Ave #210,Baltimore,MD,21215,67000,,,,1198,,,,56,,,,,https://www.redfin.com/MD/Baltimore/6711-Park-Heights-Ave-21215/unit-210/home/11175628,,,N,Y,39.3635243,-76.700032
PAST SALE,,Condo/Co-op,1101 St Paul St #712,Baltimore,MD,21202,220000,,,,1309,,,,168,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-712/home/10834704,,,N,Y,39.3026522,-76.6140583
PAST SALE,July-27-2021,Condo/Co-op,6210 Park Heights Ave #903,Baltimore,MD,21215,58000,2,2.0,Ward 27,1405,,1965,,41,944,Sold,,,https://www.redfin.com/MD/Baltimore/6210-Park-Heights-Ave-21215/unit-903/home/11182725,BRIGHT MLS,MDBA511790,N,Y,39.3583036,-76.6941161
PAST SALE,July-27-2021,Condo/Co-op,7121 Park Heights Ave #207,Baltimore,MD,21215,146250,2,2.0,Ward 27,1521,,1974,,96,788,Sold,,,https://www.redfin.com/MD/BALTIMORE/7121-PARK-HEIGHTS-AVE-21215/unit-207/home/11175127,BRIGHT MLS,MDBA2001872,N,Y,39.368105,-76.705727
PAST SALE,April-9-2021,Condo/Co-op,4000 N Charles St #1212,Baltimore,MD,21218,227000,2,2.0,Ward 12,1212,,1964,,187,1032,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-1212/home/10836955,BRIGHT MLS,MDBA536622,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,4401 Roland Ave #404,Baltimore,MD,21210,145000,,,,1202,,,,121,,,,,https://www.redfin.com/MD/Baltimore/4401-Roland-Ave-21210/unit-404/home/11156520,,,N,Y,39.3433409,-76.6344573
PAST SALE,October-30-2020,Townhouse,39 Parliament Ct,Baltimore,MD,21212,344000,2,3.5,STEVENSON MEWS,1668,1368,1977,,206,100,Sold,,,https://www.redfin.com/MD/Baltimore/39-Parliament-Ct-21212/home/9676181,BRIGHT MLS,MDBC505812,N,Y,39.3793759,-76.6209132
PAST SALE,,Condo/Co-op,114 Cross Keys Rd Unit R114C,Baltimore,MD,21210,155000,,,,1157,,,,134,,,,,https://www.redfin.com/MD/Baltimore/114-Cross-Keys-Rd-21210/unit-R114C/home/11162309,,,N,Y,39.3593203,-76.6482781
PAST SALE,April-6-2022,Condo/Co-op,6317 Park Heights Ave #306,Baltimore,MD,21215,70000,2,1.0,Ward 27,1348,,1977,,52,500,Sold,,,https://www.redfin.com/MD/Baltimore/6317-Park-Heights-Ave-21215/unit-306/home/11176797,BRIGHT MLS,MDBA2015488,N,Y,39.3610268,-76.6958599
PAST SALE,,Townhouse,3008 Mallview Rd,Baltimore,MD,21230,66000,,1.0,,896,1600,1962,,74,,,,,https://www.redfin.com/MD/Baltimore/3008-Mallview-Rd-21230/home/11044386,,,N,Y,39.2515608,-76.642546
PAST SALE,March-22-2022,Condo/Co-op,10 Longstream Ct #201,Baltimore,MD,21209,165000,2,2.0,ROCKLAND RUN,1573,,1978,,105,390,Sold,,,https://www.redfin.com/MD/Baltimore/10-Longstream-Ct-21209/unit-201/home/9543703,BRIGHT MLS,MDBC2031066,N,Y,39.3879726,-76.666403
PAST SALE,,Townhouse,400 S Hanover St,Baltimore,MD,21201,355000,,2.5,,1410,1012,1980,,252,,,,,https://www.redfin.com/MD/Baltimore/400-S-Hanover-St-21201/home/11004962,,,N,Y,39.2837063,-76.6156719
PAST SALE,April-20-2022,Condo/Co-op,323 Homeland Southway Unit 3B,Baltimore,MD,21212,174000,2,2.0,Ward 27,1066,,1970,,163,348,Sold,,,https://www.redfin.com/MD/Baltimore/323-Homeland-Southway-21212/unit-3B/home/11208100,BRIGHT MLS,MDBA2028614,N,Y,39.3529978,-76.6157057
PAST SALE,,Condo/Co-op,355 Homeland Southway Unit 2C,Baltimore,MD,21212,130000,,,,1043,,,,125,,,,,https://www.redfin.com/MD/Baltimore/355-Homeland-Southway-21212/unit-2C/home/11208375,,,N,Y,39.3521735,-76.6132459
PAST SALE,,Condo/Co-op,369 Homeland Southway Unit 2B,Baltimore,MD,21212,132500,,,,1066,,,,124,,,,,https://www.redfin.com/MD/Baltimore/369-Homeland-Southway-21212/unit-2B/home/11208517,,,N,Y,39.3532177,-76.6146902
PAST SALE,,Condo/Co-op,2 Cross Keys Rd Unit 2E,Baltimore,MD,21210,189000,,,,1157,,,,163,,,,,https://www.redfin.com/MD/Baltimore/2-Cross-Keys-Rd-21210/unit-2E/home/11162503,,,N,Y,39.352507,-76.644114
PAST SALE,April-15-2022,Condo/Co-op,8 Cross Keys Rd Unit 8E,Baltimore,MD,21210,180000,2,2.0,Ward 27,1157,,1968,,156,420,Sold,,,https://www.redfin.com/MD/Baltimore/8-Cross-Keys-Rd-21210/unit-8E/home/11162531,BRIGHT MLS,MDBA2036214,N,Y,39.3556508,-76.6452032
PAST SALE,June-1-2020,Condo/Co-op,11 Cross Keys Rd Unit 11E,Baltimore,MD,21210,140500,2,2.5,CROSS KEYS,1559,,1978,,90,590,Sold,,,https://www.redfin.com/MD/Baltimore/11-Cross-Keys-Rd-21210/unit-11E/home/11162636,BRIGHT MLS,MDBA478638,N,Y,39.3526708,-76.6436402
PAST SALE,,Condo/Co-op,310 Ridgemede Rd #106,Baltimore,MD,21210,189900,,,,1188,,,,160,,,,,https://www.redfin.com/MD/Baltimore/310-Ridgemede-Rd-21210/unit-106/home/10837220,,,N,Y,39.3396307,-76.6250647
PAST SALE,January-29-2021,Townhouse,2977 Mallview Rd,Baltimore,MD,21230,64900,2,1.0,Ward 25,896,2224,1962,,72,,Sold,,,https://www.redfin.com/MD/Baltimore/2977-Mallview-Rd-21230/home/11044641,BRIGHT MLS,MDBA532692,N,Y,39.2516498,-76.6419043
PAST SALE,February-17-2021,Condo/Co-op,3601 Greenway #410,Baltimore,MD,21218,155000,2,2.0,Ward 12,1471,,1960,,105,1009,Sold,,,https://www.redfin.com/MD/Baltimore/3601-Greenway-21218/unit-410/home/10852215,BRIGHT MLS,MDBA534194,N,Y,39.3315482,-76.6152093
PAST SALE,August-13-2021,Condo/Co-op,1 E University Pkwy #1003,Baltimore,MD,21218,118000,2,1.0,Ward 12,913,,1965,,129,747,Sold,,,https://www.redfin.com/MD/Baltimore/1-E-University-Pkwy-21218/unit-1003/home/10854137,BRIGHT MLS,MDBA553358,N,Y,39.3313784,-76.6169047
PAST SALE,,Condo/Co-op,4000 N Charles St #402,Baltimore,MD,21218,200000,,,,1505,,,,133,,,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-402/home/10836707,,,N,Y,39.338107,-76.618955
PAST SALE,September-8-2021,Condo/Co-op,4100 N Charles St #608,Baltimore,MD,21218,269900,2,2.0,Ward 12,1313,,1974,,206,950,Sold,,,https://www.redfin.com/MD/Baltimore/4100-N-Charles-St-21218/unit-608/home/10838466,BRIGHT MLS,MDBA553254,N,Y,39.339068,-76.619007
PAST SALE,March-2-2021,Condo/Co-op,7 Cross Keys Rd Unit 7E,Baltimore,MD,21210,182000,2,2.0,Ward 27,1157,,1971,,157,451,Sold,,,https://www.redfin.com/MD/Baltimore/7-Cross-Keys-Rd-21210/unit-7E/home/11162625,BRIGHT MLS,MDBA532184,N,Y,39.3526347,-76.6435739
PAST SALE,February-5-2021,Condo/Co-op,1101 Saint Paul St #107,Baltimore,MD,21202,59900,2,1.0,Ward 11,1277,,1965,,47,506,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-107/home/10834499,BRIGHT MLS,MDBA507000,N,Y,39.3026522,-76.6140583
PAST SALE,December-30-2021,Condo/Co-op,1101 Saint Paul St #510,Baltimore,MD,21202,135000,2,2.0,Ward 11,1196,,1965,,113,520,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-510/home/10834634,BRIGHT MLS,MDBA2017584,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,1101 St Paul St #710,Baltimore,MD,21202,145000,,,,1196,,,,121,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-710/home/10834694,,,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,1101 St Paul St #1604,Baltimore,MD,21202,180000,,,,1196,,,,151,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1604/home/10834971,,,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,1101 St Paul St #1210,Baltimore,MD,21202,155000,,,,1196,,,,130,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1210/home/10834875,,,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,363 Homeland Southway Unit 3A,Baltimore,MD,21212,165000,,,,1066,,,,155,,,,,https://www.redfin.com/MD/Baltimore/363-Homeland-Southway-21212/unit-3A/home/11208450,,,N,Y,39.3525876,-76.6145774
PAST SALE,,Condo/Co-op,6711 Park Heights Ave #301,Baltimore,MD,21215,80000,,,,1198,,,,67,,,,,https://www.redfin.com/MD/Baltimore/6711-Park-Heights-Ave-21215/unit-301/home/11175642,,,N,Y,39.3635243,-76.700032
