SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,817 Drohomer Pl,Baltimore,MD,21210,665000,,3.5,,3423,2171,1982,,194,,,,,https://www.redfin.com/MD/Baltimore/817-Drohomer-Pl-21210/home/11160125,,,N,Y,39.3669642,-76.6358634
PAST SALE,,Townhouse,1208 S Potomac St,Baltimore,MD,21224,420000,,3.5,,1276,1092,1987,,329,,,,,https://www.redfin.com/MD/Baltimore/1208-S-Potomac-St-21224/home/10733366,,,N,Y,39.2787509,-76.5740973
PAST SALE,December-3-2021,Townhouse,1282 Harbor Island Walk,Baltimore,MD,21230,565000,4,3.5,Ward 24,2464,1307,2000,,229,416,Sold,,,https://www.redfin.com/MD/Baltimore/1282-Harbor-Island-Walk-21230/home/11221977,BRIGHT MLS,MDBA2000307,N,Y,39.2753584,-76.6049746
PAST SALE,,Townhouse,1019 Covington St,Baltimore,MD,21230,475000,,3.5,,2000,1089,1999,,238,,,,,https://www.redfin.com/MD/Baltimore/1019-Covington-St-21230/home/11008351,,,N,Y,39.2779995,-76.606801
PAST SALE,January-28-2022,Single Family Residential,5702 Downing Pl,Baltimore,MD,21212,615000,4,3.5,Ward 27,2693,9713,1985,,228,8,Sold,,,https://www.redfin.com/MD/Baltimore/5702-Downing-Pl-21212/home/11212115,BRIGHT MLS,MDBA2019616,N,Y,39.3671679,-76.6228817
PAST SALE,,Single Family Residential,4001 Elderon Ave,Baltimore,MD,21215,191900,,2.5,,1968,8712,1989,,98,,,,,https://www.redfin.com/MD/Baltimore/4001-Elderon-Ave-21215/home/11213692,,,N,Y,39.3415025,-76.6855981
PAST SALE,December-11-2020,Townhouse,7260 Brookfalls Ter,Baltimore,MD,21209,284000,4,3.0,BROOKFALLS,1980,2296,1985,,143,75,Sold,,,https://www.redfin.com/MD/Baltimore/7260-Brookfalls-Ter-21209/home/9545121,BRIGHT MLS,MDBC509458,N,Y,39.383224,-76.665182
PAST SALE,November-30-2020,Single Family Residential,6 Sapphire Hill Ct,Baltimore,MD,21209,523420,4,3.5,GABLES AT SUMMIT CHASE,3572,9326,1991,,147,20,Sold,,,https://www.redfin.com/MD/Baltimore/6-Sapphire-Hill-Ct-21209/home/9550366,BRIGHT MLS,MDBC510500,N,Y,39.3830254,-76.6758769
PAST SALE,July-19-2021,Townhouse,14 Stablemere Ct,Baltimore,MD,21209,430000,4,3.5,SUMMIT CHASE,2467,4095,1989,,174,240,Sold,,,https://www.redfin.com/MD/Baltimore/14-Stablemere-Ct-21209/home/9549235,BRIGHT MLS,MDBC530754,N,Y,39.3807065,-76.6827224
PAST SALE,June-28-2021,Townhouse,10 Stablemere Ct,Baltimore,MD,21209,415000,4,3.5,SUMMIT CHASE,2294,2309,1990,,181,240,Sold,,,https://www.redfin.com/MD/Baltimore/10-Stablemere-Ct-21209/home/9549238,BRIGHT MLS,MDBC529082,N,Y,39.3809738,-76.6827111
PAST SALE,,Townhouse,1211 S Curley St,Baltimore,MD,21224,485000,,3.5,,1676,1197,1987,,289,,,,,https://www.redfin.com/MD/Baltimore/1211-S-Curley-St-21224/home/10733411,,,N,Y,39.2786537,-76.5744584
PAST SALE,December-9-2020,Townhouse,31 Jones Falls Ter,Baltimore,MD,21209,295000,4,3.0,BROOKFALLS,1980,2100,1986,,149,75,Sold,,,https://www.redfin.com/MD/Baltimore/31-Jones-Falls-Ter-21209/home/9545736,BRIGHT MLS,MDBC507330,N,Y,39.3838283,-76.6636595
PAST SALE,July-13-2020,Townhouse,19 Willwood Ct,Baltimore,MD,21209,350000,4,2.5,GREENSPRING EAST,2298,2378,1989,,152,32,Sold,,,https://www.redfin.com/MD/Baltimore/19-Willwood-Ct-21209/home/9550064,BRIGHT MLS,MDBC488890,N,Y,39.3878193,-76.684008
PAST SALE,,Condo/Co-op,2823 Baneberry Ct,Baltimore,MD,21209,350000,,,,1605,,,,218,,,,,https://www.redfin.com/MD/Baltimore/2823-Baneberry-Ct-21209/home/11175925,,,N,Y,39.3657148,-76.6866018
PAST SALE,September-30-2020,Townhouse,1303 Aisquith St,Baltimore,MD,21202,120000,4,1.5,Ward 9,,1328,1985,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1303-Aisquith-St-21202/home/10810425,BRIGHT MLS,MDBA518572,N,Y,39.305554,-76.6021301
PAST SALE,,Townhouse,2439 Boston St,Baltimore,MD,21224,682500,,2.5,,2166,1199,1983,,315,,,,,https://www.redfin.com/MD/Baltimore/2439-Boston-St-21224/home/10730057,,,N,Y,39.2808686,-76.5817943
PAST SALE,February-17-2021,Townhouse,6 Taverngreen Ct,Baltimore,MD,21209,365000,4,3.5,SUMMIT CHASE,2398,1980,1995,,152,240,Sold,,,https://www.redfin.com/MD/Baltimore/6-Taverngreen-Ct-21209/home/9550959,BRIGHT MLS,MDBC517036,N,Y,39.3821234,-76.6834442
PAST SALE,,Single Family Residential,1201 E 43rd St,Baltimore,MD,21239,169900,,1.5,,1232,5127,1985,,138,,,,,https://www.redfin.com/MD/Baltimore/1201-E-43rd-St-21239/home/11192073,,,N,Y,39.3441148,-76.5979219
PAST SALE,February-11-2022,Townhouse,1042 Vine St,Baltimore,MD,21223,150000,4,1.5,Ward 18,,1008,1986,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1042-Vine-St-21223/home/10954292,BRIGHT MLS,MDBA2007652,N,Y,39.2905119,-76.6354568
PAST SALE,July-28-2020,Townhouse,2301 Mellow Ct,Baltimore,MD,21209,310000,4,3.5,SUMMIT RIDGE,2256,4411,1985,,137,150,Sold,,,https://www.redfin.com/MD/Baltimore/2301-Mellow-Ct-21209/home/9544082,BRIGHT MLS,MDBC497526,N,Y,39.3818295,-76.6730666
PAST SALE,January-21-2021,Single Family Residential,2733 Moores Valley Dr,Baltimore,MD,21209,485000,4,3.5,GREENSPRING EAST,2928,,1989,,166,32,Sold,,,https://www.redfin.com/MD/Baltimore/2733-Moores-Valley-Dr-21209/home/9548343,BRIGHT MLS,MDBC512178,N,Y,39.3857331,-76.6808616
PAST SALE,,Condo/Co-op,904 N Eden St,Baltimore,MD,21205,79000,,,,1849,,1982,,43,,,,,https://www.redfin.com/MD/Baltimore/904-N-Eden-St-21205/home/10831015,,,N,Y,39.3004975,-76.5994155
PAST SALE,,Townhouse,2809 Elliott St,Baltimore,MD,21224,429900,,2.0,,1626,1110,1987,,264,,,,,https://www.redfin.com/MD/Baltimore/2809-Elliott-St-21224/home/10733254,,,N,Y,39.278983,-76.5764224
PAST SALE,May-6-2022,Townhouse,1903 Edgewood St,Baltimore,MD,21216,238000,4,2.5,Ward 15,1244,1244,1990,,191,15,Sold,,,https://www.redfin.com/MD/Baltimore/1903-Edgewood-St-21216/home/10883520,BRIGHT MLS,MDBA2019778,N,Y,39.3092532,-76.6756626
PAST SALE,May-14-2020,Townhouse,1010 Radnor Ave,Baltimore,MD,21212,154000,4,1.5,NORTHWOOD,1620,2966,1985,,95,,Sold,,,https://www.redfin.com/MD/Baltimore/1010-Radnor-Ave-21212/home/11192478,BRIGHT MLS,MDBA465820,N,Y,39.347337,-76.601143
PAST SALE,,Townhouse,5203 Downing Rd,Baltimore,MD,21212,274000,,3.5,,1676,1742,1999,,163,,,,,https://www.redfin.com/MD/Baltimore/5203-Downing-Rd-21212/home/11207854,,,N,Y,39.3525289,-76.6122872
PAST SALE,,Townhouse,5706 Coley Ct,Baltimore,MD,21210,505000,,4.0,,2614,2640,1982,,193,,,,,https://www.redfin.com/MD/Baltimore/5706-Coley-Ct-21210/home/11160375,,,N,Y,39.367793,-76.6358297
PAST SALE,,Single Family Residential,36 E Melrose Ave,Baltimore,MD,21212,590000,,3.5,,2775,8407,1985,,213,,,,,https://www.redfin.com/MD/Baltimore/36-E-Melrose-Ave-21212/home/11212124,,,N,Y,39.3665565,-76.6213924
PAST SALE,February-7-2022,Townhouse,6604 Weymouth Ct,Baltimore,MD,21212,544900,4,3.5,CHARLESBROOKE AT PINEHU,2208,2710,1981,,247,225,Sold,,,https://www.redfin.com/MD/Baltimore/6604-Weymouth-Ct-21212/home/9677898,BRIGHT MLS,MDBC2018716,N,Y,39.375221,-76.621652
PAST SALE,May-2-2022,Townhouse,817 S Hanover St,Baltimore,MD,21230,470000,4,3.5,Ward 22,1760,,1995,,267,13,Sold,,,https://www.redfin.com/MD/Baltimore/817-S-Hanover-St-21230/home/11007322,BRIGHT MLS,MDBA2039326,N,Y,39.2793011,-76.6155703
PAST SALE,April-19-2022,Townhouse,816 S Charles St,Baltimore,MD,21230,466000,4,3.5,Ward 22,1760,1306,1995,,265,13,Sold,,,https://www.redfin.com/MD/Baltimore/816-S-Charles-St-21230/home/11007290,BRIGHT MLS,MDBA2036364,N,Y,39.2792258,-76.6147548
PAST SALE,,Condo/Co-op,100 Harborview Dr Ph 1B,Baltimore,MD,21230,1100000,,,,4472,,1992,,246,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1B/home/11025201,,,N,Y,39.279369,-76.6043825
PAST SALE,,Townhouse,845 McHenry St,Baltimore,MD,21230,235300,,2.5,,1428,1054,1984,,165,,,,,https://www.redfin.com/MD/Baltimore/845-McHenry-St-21230/home/10996722,,,N,Y,39.2846592,-76.6314563
PAST SALE,November-30-2020,Townhouse,6426 Cloister Gate Dr,Baltimore,MD,21212,675000,4,3.5,THE CLOISTERS AT CHARLES,3928,,1994,,172,626,Sold,,,https://www.redfin.com/MD/Baltimore/6426-Cloister-Gate-Dr-21212/unit-6426/home/9681019,BRIGHT MLS,MDBC488436,N,Y,39.3828798,-76.6247095
PAST SALE,April-18-2022,Townhouse,1216 Valley St,Baltimore,MD,21202,89900,4,2.0,Ward 10,1252,5000,1984,,72,,Sold,,,https://www.redfin.com/MD/Baltimore/1216-Valley-St-21202/home/10830292,BRIGHT MLS,MDBA2037650,N,Y,39.304768,-76.605309
PAST SALE,,Townhouse,1278 Harbor Island Walk,Baltimore,MD,21230,560000,,4.5,,2464,1133,2000,,227,,,,,https://www.redfin.com/MD/Baltimore/1278-Harbor-Island-Walk-21230/home/11221975,,,N,Y,39.2754287,-76.6050646
PAST SALE,,Townhouse,7 W Montgomery St,Baltimore,MD,21230,449000,,3.5,,1760,1120,1995,,255,,,,,https://www.redfin.com/MD/Baltimore/7-W-Montgomery-St-21230/home/11007369,,,N,Y,39.2797011,-76.6150416
PAST SALE,March-30-2021,Townhouse,926 Paca St S,Baltimore,MD,21230,190000,4,2.0,WASHINGTON VILLAGE,10,871,1985,,19000,,Sold,,,https://www.redfin.com/MD/Baltimore/926-S-Paca-St-21230/home/11002938,BRIGHT MLS,MDBA497126,N,Y,39.2808403,-76.6266388
PAST SALE,December-3-2021,Single Family Residential,4105 Oakford Ave,Baltimore,MD,21215,280000,4,3.0,Ward 15,2112,9191,1995,,133,,Sold,,,https://www.redfin.com/MD/Baltimore/4105-Oakford-Ave-21215/home/10901353,BRIGHT MLS,MDBA2013080,N,Y,39.3355751,-76.6883948
PAST SALE,,Townhouse,1016 Vine St,Baltimore,MD,21223,60100,,,,,1008,1986,,,,,,,https://www.redfin.com/MD/Baltimore/1016-Vine-St-21223/home/10954327,,,N,Y,39.2905494,-76.6345588
PAST SALE,October-22-2021,Townhouse,1214 S Potomac St,Baltimore,MD,21224,525000,4,3.5,Ward 1,2339,1306,1987,,224,93,Sold,,,https://www.redfin.com/MD/Baltimore/1214-S-Potomac-St-21224/home/10733374,BRIGHT MLS,MDBA2012252,N,Y,39.2786001,-76.5740458
PAST SALE,May-10-2022,Townhouse,1205 N Woodyear St,Baltimore,MD,21217,100000,4,3.0,Ward 16,1080,1285,1992,,93,,Sold,,,https://www.redfin.com/MD/Baltimore/1205-N-Woodyear-St-21217/home/10925331,BRIGHT MLS,MDBA2037006,N,Y,39.3026962,-76.6394775
PAST SALE,,Townhouse,1424 Olmstead St,Baltimore,MD,21226,165000,,2.0,,1260,3892,1988,,131,,,,,https://www.redfin.com/MD/Baltimore/1424-Olmstead-St-21226/home/11057873,,,N,Y,39.2276689,-76.5906655
PAST SALE,March-21-2022,Townhouse,2806 Elliott St,Baltimore,MD,21224,485000,4,3.5,Ward 1,1626,871,1987,,298,93,Sold,,,https://www.redfin.com/MD/Baltimore/2806-Elliott-St-21224/home/10733070,BRIGHT MLS,MDBA2030744,N,Y,39.2792766,-76.5763772
PAST SALE,February-3-2022,Townhouse,1109 S Kenwood Ave,Baltimore,MD,21224,525000,4,3.5,Ward 1,2382,1632,1987,,220,103,Sold,,,https://www.redfin.com/MD/Baltimore/1109-S-Kenwood-Ave-21224/home/10733107,BRIGHT MLS,MDBA2024584,N,Y,39.2794537,-76.5766142
PAST SALE,December-20-2021,Single Family Residential,6604 Brighton Ave,Baltimore,MD,21215,350000,4,3.0,BRIGHTON,1512,6776,1993,,231,,Sold,,,https://www.redfin.com/MD/Baltimore/6604-Brighton-Ave-21215/home/9530355,BRIGHT MLS,MDBC2000117,N,Y,39.3519682,-76.7113074
PAST SALE,May-5-2022,Single Family Residential,1099-A W Lake Ave,Baltimore,MD,21210,780000,4,3.0,DEVON HILL,3212,22215,1983,,243,4,Sold,,,https://www.redfin.com/MD/Baltimore/1099A-W-Lake-Ave-21210/home/146961104,BRIGHT MLS,MDBC2025448,N,Y,39.3735948,-76.6451381
PAST SALE,May-4-2022,Townhouse,108 W Hill St,Baltimore,MD,21230,840000,4,3.5,Ward 22,3354,,1981,,250,65,Sold,,,https://www.redfin.com/MD/Baltimore/108-W-Hill-St-21230/home/11006646,BRIGHT MLS,MDBA2030016,N,Y,39.2811041,-76.6163376
PAST SALE,December-29-2020,Single Family Residential,5509 East Ave,Baltimore,MD,21206,320000,4,3.0,OVERLEA,2200,35600,1984,,145,,Sold,,,https://www.redfin.com/MD/Baltimore/5509-East-Ave-21206/home/9420170,BRIGHT MLS,MDBC513284,N,Y,39.350467,-76.5088305
PAST SALE,July-23-2020,Single Family Residential,5221 1/2 6th St,Baltimore,MD,21225,280000,4,2.0,Ward 25,1252,26964,1991,,224,,Sold,,,https://www.redfin.com/MD/Baltimore/4036-1-2-6th-St-21225/home/172204067,BRIGHT MLS,MDBA501918,N,Y,39.2309611,-76.6032689
PAST SALE,,Condo/Co-op,100 Harborview Dr Ph 2A,Baltimore,MD,21230,808500,4,3.5,,4056,,1992,,199,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-2A/home/11221935,,,N,Y,39.279369,-76.6043825
PAST SALE,May-27-2020,Single Family Residential,6 Waterbury Ct,Baltimore,MD,21212,1360000,4,5.0,RUXTON,4526,84942,1988,,300,,Sold,,,https://www.redfin.com/MD/Baltimore/6-Waterbury-Ct-21212/home/9679211,BRIGHT MLS,MDBC495120,N,Y,39.3867321,-76.6362314
PAST SALE,,Townhouse,621 S Hanover St,Baltimore,MD,21230,477100,,3.5,,2304,496,1981,,207,,,,,https://www.redfin.com/MD/Baltimore/621-S-Hanover-St-21230/home/11004780,,,N,Y,39.2812729,-76.6156493
PAST SALE,December-20-2021,Single Family Residential,18 Emerald Ridge Ct,Baltimore,MD,21209,658000,4,2.0,GABLES AT SUMMIT CHASE,3064,10000,1991,,215,19,Sold,,,https://www.redfin.com/MD/Baltimore/18-Emerald-Ridge-Ct-21209/home/9550410,BRIGHT MLS,MDBC2019622,N,Y,39.3839641,-76.6752227
PAST SALE,,Townhouse,835 McHenry St,Baltimore,MD,21230,285000,,2.5,,1666,1085,1983,,171,,,,,https://www.redfin.com/MD/Baltimore/835-McHenry-St-21230/home/10996737,,,N,Y,39.2846084,-76.631144
PAST SALE,March-15-2022,Townhouse,1233 Ashland Ave,Baltimore,MD,21202,106000,4,2.0,Ward 10,1404,,1982,,75,100,Sold,,,https://www.redfin.com/MD/Baltimore/1233-Ashland-Ave-21202/home/10831190,BRIGHT MLS,MDBA2034926,N,Y,39.3000986,-76.60054
PAST SALE,,Townhouse,704 Brune St,Baltimore,MD,21201,128000,,,,1428,938,1983,,90,,,,,https://www.redfin.com/MD/Baltimore/704-Brune-St-21201/home/10951809,,,N,Y,39.2963697,-76.6309937
PAST SALE,June-17-2021,Townhouse,5854 Pimlico Rd,Baltimore,MD,21209,405000,4,3.5,Ward 27,3312,4791,1992,,122,167,Sold,,,https://www.redfin.com/MD/Baltimore/5854-Pimlico-Rd-21209/home/11179925,BRIGHT MLS,MDBA545694,N,Y,39.363152,-76.6738694
PAST SALE,February-23-2021,Townhouse,30 Coachmont Ct,Baltimore,MD,21209,385000,4,3.5,SUMMIT CHASE,2372,5227,1993,,162,240,Sold,,,https://www.redfin.com/MD/Baltimore/30-Coachmont-Ct-21209/home/9550634,BRIGHT MLS,MDBC521192,N,Y,39.382763,-76.679168
PAST SALE,August-31-2021,Condo/Co-op,723 S Charles St #101,Baltimore,MD,21230,150000,4,0.5,Ward 22,775,,1982,,194,333,Sold,,,https://www.redfin.com/MD/Baltimore/723-S-Charles-St-21230/unit-101/home/11007496,BRIGHT MLS,MDBA534810,N,Y,39.2803613,-76.6142389
PAST SALE,August-30-2021,Townhouse,4219 Pascal Ave,Baltimore City,MD,21226,169000,4,2.5,Ward 25,1656,1742,1997,,102,,Sold,,,https://www.redfin.com/MD/Baltimore/4219-Pascal-Ave-21226/home/11057807,BRIGHT MLS,MDBA2004806,N,Y,39.2270433,-76.5920536
PAST SALE,,Single Family Residential,6313 Benhurst Rd,Baltimore,MD,21209,525000,,3.5,,2916,9500,1986,,180,,,,,https://www.redfin.com/MD/Baltimore/6313-Benhurst-Rd-21209/home/11177101,,,N,Y,39.3677501,-76.6924854
PAST SALE,August-5-2021,Townhouse,2315 Mellow Ct,Baltimore,MD,21209,352500,4,3.5,SUMMIT RIDGE,2176,1904,1984,,162,150,Sold,,,https://www.redfin.com/MD/Baltimore/2315-Mellow-Ct-21209/home/9544092,BRIGHT MLS,MDBC2000572,N,Y,39.3816372,-76.6736889
PAST SALE,,Single Family Residential,2719 Moores Valley Dr,Baltimore,MD,21209,485000,,2.5,,2790,10193,1992,,174,,,,,https://www.redfin.com/MD/Baltimore/2719-Moores-Valley-Dr-21209/home/9548354,,,N,Y,39.38645,-76.679291
PAST SALE,June-11-2021,Townhouse,108 Lancefield Rd,Baltimore,MD,21209,435000,4,3.0,SUMMIT CHASE,1896,2376,1994,,229,240,Sold,,,https://www.redfin.com/MD/Baltimore/108-Lancefield-Rd-21209/home/9553012,BRIGHT MLS,MDBC528264,N,Y,39.3822987,-76.6823841
PAST SALE,,Townhouse,1900 Linden Ave,Baltimore,MD,21217,243000,4,3.5,,1540,1437,1999,,158,,,,,https://www.redfin.com/MD/Baltimore/1900-Linden-Ave-21217/home/10875907,,,N,Y,39.3095007,-76.6313771
PAST SALE,September-18-2020,Single Family Residential,4511 Clifton Rd,Baltimore,MD,21216,257500,4,2.5,Ward 28,2810,16901,1990,,92,,Sold,,,https://www.redfin.com/MD/Baltimore/4511-Clifton-Rd-21216/home/11217200,BRIGHT MLS,MDBA519254,N,Y,39.3166764,-76.6920034
PAST SALE,,Townhouse,1217 S Potomac St,Baltimore,MD,21224,412000,,3.5,,1276,1110,1987,,323,,,,,https://www.redfin.com/MD/Baltimore/1217-S-Potomac-St-21224/home/10734106,,,N,Y,39.2785068,-76.5737135
PAST SALE,March-3-2021,Condo/Co-op,2901 Boston St #610,Baltimore,MD,21224,1960000,4,4.5,Ward 1,4844,,1985,,405,2385,Sold,,,https://www.redfin.com/MD/Baltimore/2901-Boston-St-21224/unit-610/home/10734391,BRIGHT MLS,MDBA528530,N,Y,39.2778359,-76.5748761
PAST SALE,September-24-2020,Townhouse,6956 Copperbend Ln,Baltimore,MD,21209,198666,4,3.5,SUMMIT RIDGE,2285,3415,1984,,87,150,Sold,,,https://www.redfin.com/MD/Baltimore/6956-Copperbend-Ln-21209/home/9544146,BRIGHT MLS,MDBC486974,N,Y,39.3818302,-76.6731057
PAST SALE,,Townhouse,1108 S Streeper St,Baltimore,MD,21224,455000,,2.5,,2039,1564,1987,,223,,,,,https://www.redfin.com/MD/Baltimore/1108-S-Streeper-St-21224/home/10733121,,,N,Y,39.2794508,-76.5762416
PAST SALE,,Condo/Co-op,2901 Boston St #219,Baltimore,MD,21224,525000,,,,2716,,1985,,193,,,,,https://www.redfin.com/MD/Baltimore/2901-Boston-St-21224/unit-219/home/10734243,,,N,Y,39.2778359,-76.5748761
