SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,4820 Keswick Rd,Baltimore,MD,21210,650000,,3.5,,3351,8245,1900,,194,,,,,https://www.redfin.com/MD/Baltimore/4820-Keswick-Rd-21210/home/11158524,,,N,Y,39.3518481,-76.6309373
PAST SALE,,Single Family Residential,2401 Allendale Rd,Baltimore,MD,21216,330000,,2.0,,2184,11040,1915,,151,,,,,https://www.redfin.com/MD/Baltimore/2401-Allendale-Rd-21216/home/10913276,,,N,Y,39.3152552,-76.6800948
PAST SALE,August-3-2020,Single Family Residential,7109 Rich Hill Rd,Baltimore,MD,21212,795000,5,3.0,STONELEIGH,2861,11000,1937,,278,,Sold,,,https://www.redfin.com/MD/Baltimore/7109-Rich-Hill-Rd-21212/home/9648829,BRIGHT MLS,MDBC495384,N,Y,39.38227,-76.5996967
PAST SALE,February-28-2022,Townhouse,1058 W Fayette St,Baltimore,MD,21223,379900,5,3.5,Ward 18,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1058-W-Fayette-St-21223/home/25806410,BRIGHT MLS,MDBA2027336,N,Y,39.2900762,-76.6355926
PAST SALE,January-10-2022,Single Family Residential,305 Goodwood Gdns,Baltimore,MD,21210,1400000,5,3.5,Ward 27,4505,17445,1904,,311,3,Sold,,,https://www.redfin.com/MD/Baltimore/305-Goodwood-Gdns-21210/home/11163743,BRIGHT MLS,MDBA2019916,N,Y,39.348354,-76.6371648
PAST SALE,,Townhouse,2014 Druid Hill Ave,Baltimore,MD,21217,230000,,,,,1472,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2014-Druid-Hill-Ave-21217/home/10877900,,,N,Y,39.307633,-76.635918
PAST SALE,April-29-2022,Single Family Residential,4312 Colborne Rd,Baltimore,MD,21229,290000,5,4.5,Ward 28,3776,8660,1920,,77,,Sold,,,https://www.redfin.com/MD/Baltimore/4312-Colborne-Rd-21229/home/11219369,BRIGHT MLS,MDBA2000229,N,Y,39.2961379,-76.689253
PAST SALE,,Single Family Residential,5209 Belleville Ave,Baltimore,MD,21207,260000,,3.0,,1820,,1925,,143,,,,,https://www.redfin.com/MD/Baltimore/5209-Belleville-Ave-21207/home/11215951,,,N,Y,39.3322984,-76.7034147
PAST SALE,,Townhouse,2104 N Longwood St,Baltimore,MD,21216,179000,,1.0,,1800,1425,1915,,99,,,,,https://www.redfin.com/MD/Baltimore/2104-N-Longwood-St-21216/home/10884759,,,N,Y,39.3118059,-76.6679707
PAST SALE,,Townhouse,231 W Lanvale St,Baltimore,MD,21217,660000,,4.5,,3300,1850,1900,,200,,,,,https://www.redfin.com/MD/Baltimore/231-W-Lanvale-St-21217/home/10833091,,,N,Y,39.3050747,-76.6241234
PAST SALE,,Single Family Residential,2705 Montebello Ter,Baltimore,MD,21214,275000,,1.5,,1626,9809,1918,,169,,,,,https://www.redfin.com/MD/Baltimore/2705-Montebello-Ter-21214/home/11145369,,,N,Y,39.3436127,-76.5769321
PAST SALE,July-31-2020,Single Family Residential,2902 Markley Ave,Baltimore,MD,21214,226000,5,3.0,HAMILTON,1924,6246,1912,,117,,Sold,,,https://www.redfin.com/MD/Baltimore/2902-Markley-Ave-21214/home/11145575,BRIGHT MLS,MDBA488784,N,Y,39.3422306,-76.5729573
PAST SALE,,Single Family Residential,405 Overhill Rd,Baltimore,MD,21210,905000,,5.0,,3814,18093,1926,,237,,,,,https://www.redfin.com/MD/Baltimore/405-Overhill-Rd-21210/home/10858029,,,N,Y,39.3406458,-76.6305016
PAST SALE,August-31-2021,Single Family Residential,23 Buchanan Rd,Baltimore,MD,21212,1250000,5,4.0,WOODLEY,4947,38768,1953,,253,,Sold,,,https://www.redfin.com/MD/Baltimore/23-Buchanan-Rd-21212/home/9650344,BRIGHT MLS,MDBC526080,N,Y,39.382129,-76.633407
PAST SALE,,Townhouse,1705 Edmondson Ave,Baltimore,MD,21223,280000,5,4.0,,,1576,1900,,,,,,,https://www.redfin.com/MD/Baltimore/1705-Edmondson-Ave-21223/home/10958834,,,N,Y,39.2950789,-76.6444168
PAST SALE,,Townhouse,206 S Payson St,Baltimore,MD,21223,86000,,,,,1050,1900,,,,,,,https://www.redfin.com/MD/Baltimore/206-S-Payson-St-21223/home/10980714,,,N,Y,39.2845994,-76.6486601
PAST SALE,June-15-2020,Single Family Residential,3713 Overlea Ave,Baltimore,MD,21206,251000,5,3.0,Ward 27,1813,14375,1942,,138,,Sold,,,https://www.redfin.com/MD/Baltimore/3713-W-Overlea-Ave-21206/home/11139837,BRIGHT MLS,MDBA505346,N,Y,39.3588672,-76.5356141
PAST SALE,March-8-2022,Townhouse,1115 N Mount St,Baltimore,MD,21217,122000,5,1.5,Ward 16,,871,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1115-N-Mount-St-21217/home/10926106,BRIGHT MLS,MDBA2009462,N,Y,39.3013658,-76.6443058
PAST SALE,March-18-2022,Single Family Residential,3604 W Rogers Ave,Baltimore,MD,21215,150000,5,3.0,Ward 27,2928,12250,1937,,51,,Sold,,,https://www.redfin.com/MD/Baltimore/3604-W-Rogers-Ave-21215/home/11183143,BRIGHT MLS,MDBA2035230,N,Y,39.3514032,-76.6845799
PAST SALE,March-22-2022,Single Family Residential,19 Elmwood Rd,Baltimore,MD,21210,660000,5,2.5,Ward 27,3456,14897,1910,,191,2,Sold,,,https://www.redfin.com/MD/Baltimore/19-Elmwood-Rd-21210/home/11163244,BRIGHT MLS,MDBA2031834,N,Y,39.3556941,-76.6408877
PAST SALE,,Single Family Residential,205 St Martins Rd,Baltimore,MD,21218,815000,,4.0,,4610,12600,1913,,177,,,,,https://www.redfin.com/MD/Baltimore/205-St-Martins-Rd-21218/home/10851979,,,N,Y,39.334116,-76.6127043
PAST SALE,February-22-2021,Townhouse,1811 Madison Ave,Baltimore,MD,21217,169900,5,3.0,Ward 14,3402,,1920,,50,,Sold,,,https://www.redfin.com/MD/Baltimore/1811-Madison-Ave-21217/home/10880252,BRIGHT MLS,MDBA537126,N,Y,39.3074111,-76.632057
PAST SALE,March-24-2022,Single Family Residential,508 Harwood Ave,Baltimore,MD,21212,340000,5,4.0,Ward 27,3275,9783,1925,,104,,Sold,,,https://www.redfin.com/MD/Baltimore/508-Harwood-Ave-21212/home/11199678,BRIGHT MLS,MDBA2034774,N,Y,39.357666,-76.6089807
PAST SALE,April-29-2022,Single Family Residential,343 Rosebank Ave,Baltimore,MD,21212,700000,5,3.5,Ward 27,3935,8912,1907,,178,,Sold,,,https://www.redfin.com/MD/Baltimore/343-Rosebank-Ave-21212/home/11151736,BRIGHT MLS,MDBA2037072,N,Y,39.3617735,-76.6148482
PAST SALE,May-9-2022,Single Family Residential,113 Enfield Rd,Baltimore,MD,21212,999999,5,4.0,Ward 27,2785,13359,1950,,359,21,Sold,,,https://www.redfin.com/MD/Baltimore/113-Enfield-Rd-21212/home/11211801,BRIGHT MLS,MDBA2038692,N,Y,39.3560359,-76.6216181
PAST SALE,,Townhouse,1407 Druid Hill Ave,Baltimore,MD,21217,60000,,,,,1850,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1407-Druid-Hill-Ave-21217/home/10879899,,,N,Y,39.3030939,-76.6296571
PAST SALE,April-22-2022,Townhouse,709 Tessier St,Baltimore,MD,21201,255000,5,3.0,Ward 17,1440,736,1920,,177,,Sold,,,https://www.redfin.com/MD/Baltimore/709-Tessier-St-21201/home/25806284,BRIGHT MLS,MDBA2028422,N,Y,39.2965142,-76.6245403
PAST SALE,May-2-2022,Townhouse,1614 W Lexington St,Baltimore,MD,21223,137000,5,1.5,Ward 19,1500,,1920,,91,,Sold,,,https://www.redfin.com/MD/Baltimore/1614-W-Lexington-St-21223/home/10959307,BRIGHT MLS,MDBA2015590,N,Y,39.290814,-76.6433356
PAST SALE,,Townhouse,3032 Presstman St,Baltimore,MD,21216,215000,,1.0,,1400,1784,1918,,154,,,,,https://www.redfin.com/MD/Baltimore/3032-Presstman-St-21216/home/10942096,,,N,Y,39.3046764,-76.66867
PAST SALE,February-14-2022,Single Family Residential,6619 Hudson St,Baltimore,MD,21224,230000,5,2.5,Ward 26,1500,9750,1920,,153,,Sold,,,https://www.redfin.com/MD/Baltimore/6619-Hudson-St-21224/home/11062388,BRIGHT MLS,MDBA2007236,N,Y,39.2836365,-76.5357947
PAST SALE,May-28-2020,Townhouse,2812 Norfolk Ave,Baltimore,MD,21215,37555,5,1.5,Ward 15,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2812-Norfolk-Ave-21215/home/10915702,BRIGHT MLS,MDBA511622,N,Y,39.3280396,-76.6607973
PAST SALE,,Townhouse,2516 Arunah Ave,Baltimore,MD,21216,72000,5,1.5,,1472,1472,1920,,49,,,,,https://www.redfin.com/MD/Baltimore/2516-Arunah-Ave-21216/home/10931466,,,N,Y,39.2956874,-76.6569887
PAST SALE,May-13-2021,Single Family Residential,501 Regester Ave,Baltimore,MD,21212,415000,5,2.0,ANNESLIE,1876,6250,1923,,221,,Sold,,,https://www.redfin.com/MD/Baltimore/501-Regester-Ave-21212/home/9644235,BRIGHT MLS,MDBC521334,N,Y,39.378189,-76.60787
PAST SALE,,Single Family Residential,201 Witherspoon Rd,Baltimore,MD,21212,985000,,4.0,,2902,10898,1929,,339,,,,,https://www.redfin.com/MD/Baltimore/201-Witherspoon-Rd-21212/home/11211645,,,N,Y,39.358495,-76.6194969
PAST SALE,August-6-2021,Single Family Residential,6828 Fait Ave,Baltimore,MD,21224,255000,5,2.0,Ward 26,2099,6250,1959,,121,,Sold,,,https://www.redfin.com/MD/Baltimore/6828-Fait-Ave-21224/home/11062132,BRIGHT MLS,MDBA553526,N,Y,39.2850177,-76.5300817
PAST SALE,,Townhouse,421 E 22nd St,Baltimore,MD,21218,212500,,,,,2100,1920,,,,,,,https://www.redfin.com/MD/Baltimore/421-E-22nd-St-21218/home/10845654,,,N,Y,39.3142776,-76.610425
PAST SALE,,Townhouse,2335 Madison Ave,Baltimore,MD,21217,175000,,2.0,,3096,1568,1907,,57,,,,,https://www.redfin.com/MD/Baltimore/2335-Madison-Ave-21217/home/10866662,,,N,Y,39.3125161,-76.6373549
PAST SALE,,Townhouse,2742 N Calvert St,Baltimore,MD,21218,405000,,2.5,,2502,2030,1900,,162,,,,,https://www.redfin.com/MD/Baltimore/2742-N-Calvert-St-21218/home/10847931,,,N,Y,39.3218063,-76.6147918
PAST SALE,February-12-2021,Townhouse,2500 N Ellamont St,Baltimore,MD,21216,235000,5,4.0,Ward 15,1460,,1920,,161,,Sold,,,https://www.redfin.com/MD/Baltimore/2500-N-Ellamont-St-21216/home/10911493,BRIGHT MLS,MDBA535030,N,Y,39.3154551,-76.6716247
PAST SALE,October-13-2020,Single Family Residential,6703 Queens Ferry Rd,Baltimore,MD,21239,410000,5,4.0,GLENDALE,2520,13416,1955,,163,,Sold,,,https://www.redfin.com/MD/Baltimore/6703-Queens-Ferry-Rd-21239/home/9632329,BRIGHT MLS,MDBC500372,N,Y,39.3772927,-76.5848759
PAST SALE,,Single Family Residential,5105 Greenhill Ave,Baltimore,MD,21206,270000,,3.0,,1524,9766,1920,,177,,,,,https://www.redfin.com/MD/Baltimore/5105-Greenhill-Ave-21206/home/11092591,,,N,Y,39.3344981,-76.5514648
PAST SALE,May-5-2021,Townhouse,250 S Collington Ave,Baltimore,MD,21231,503000,5,3.0,Ward 1,2474,4356,1910,,203,,Sold,,,https://www.redfin.com/MD/Baltimore/250-S-Collington-Ave-21231/home/10726242,BRIGHT MLS,MDBA542378,N,Y,39.2880601,-76.5862415
PAST SALE,,Single Family Residential,1234 Elm Ridge Ave,Baltimore,MD,21229,349900,,3.0,,2278,11600,1935,,154,,,,,https://www.redfin.com/MD/Baltimore/1234-Elm-Ridge-Ave-21229/home/9377111,,,N,Y,39.2600373,-76.69056
PAST SALE,,Single Family Residential,4201 Fernhill Ave,Baltimore,MD,21215,135500,,2.5,,3416,7497,1924,,40,,,,,https://www.redfin.com/MD/Baltimore/4201-Fernhill-Ave-21215/home/11214433,,,N,Y,39.3374235,-76.6895676
PAST SALE,August-17-2021,Single Family Residential,5100 Belle Ave,Baltimore,MD,21207,322000,5,3.0,Ward 28,2230,5497,1939,,144,,Sold,,,https://www.redfin.com/MD/Baltimore/5100-Belle-Ave-21207/home/11215069,BRIGHT MLS,MDBA2002536,N,Y,39.3372997,-76.6994908
PAST SALE,April-23-2021,Single Family Residential,5311 Chandler Ave,Baltimore,MD,21207,330000,5,3.5,Ward 28,2450,11840,1940,,135,,Sold,,,https://www.redfin.com/MD/Baltimore/5311-Chandler-Ave-21207/home/11215416,BRIGHT MLS,MDBA540398,N,Y,39.3348995,-76.7038658
PAST SALE,January-15-2021,Single Family Residential,600 Windwood Rd,Baltimore,MD,21212,475000,5,2.5,ANNESLIE,1817,6250,1951,,261,,Sold,,,https://www.redfin.com/MD/Baltimore/600-Windwood-Rd-21212/home/9645209,BRIGHT MLS,MDBC512332,N,Y,39.373999,-76.6055979
PAST SALE,September-8-2021,Single Family Residential,205 Midhurst Rd,Baltimore,MD,21212,1050000,5,4.0,PINEHURST,3665,,1929,,286,,Sold,,,https://www.redfin.com/MD/Baltimore/205-Midhurst-Rd-21212/home/9652907,BRIGHT MLS,MDBC2010862,N,Y,39.3730993,-76.6177818
PAST SALE,March-2-2022,Single Family Residential,608 Somerset Rd,Baltimore,MD,21210,999070,5,4.5,Ward 27,5654,10977,1915,,177,3,Sold,,,https://www.redfin.com/MD/Baltimore/608-Somerset-Rd-21210/home/11155941,BRIGHT MLS,MDBA2025948,N,Y,39.3420504,-76.6338029
PAST SALE,May-20-2021,Townhouse,1802 W Mosher St,Baltimore,MD,21217,16000,5,1.0,Ward 16,,,1920,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1802-Mosher-St-21217/home/10926956,BRIGHT MLS,MDBA534064,N,Y,39.3000268,-76.6464942
PAST SALE,,Single Family Residential,201 Cedarcroft Rd,Baltimore,MD,21212,415040,,3.5,,3365,14958,1927,,123,,,,,https://www.redfin.com/MD/Baltimore/201-Cedarcroft-Rd-21212/home/11211388,,,N,Y,39.3690562,-76.6179172
PAST SALE,May-2-2022,Single Family Residential,2910 Fendall,Baltimore,MD,21207,319000,5,2.0,Ward 28,1880,6800,1953,,170,,Sold,,,https://www.redfin.com/MD/Gwynn-Oak/2910-Fendall-Rd-21207/home/11216975,BRIGHT MLS,MDBA2036478,N,Y,39.326709,-76.706155
PAST SALE,,Townhouse,406 S Patterson Park Ave,Baltimore,MD,21231,391000,,3.0,,2762,1305,1900,,142,,,,,https://www.redfin.com/MD/Baltimore/406-S-Patterson-Park-Ave-21231/home/10727516,,,N,Y,39.2866922,-76.5845938
PAST SALE,March-17-2021,Townhouse,708 N Gilmor St,Baltimore,MD,21217,265000,5,4.5,Ward 16,3135,,1920,,85,,Sold,,,https://www.redfin.com/MD/Baltimore/708-N-Gilmor-St-21217/home/10934670,BRIGHT MLS,MDBA536608,N,Y,39.296841,-76.643125
PAST SALE,February-5-2021,Single Family Residential,4701 Wakefield Rd,Baltimore,MD,21216,310000,5,3.0,Ward 28,2275,7200,1952,,136,,Sold,,,https://www.redfin.com/MD/Baltimore/4701-Wakefield-Rd-21216/home/11217899,BRIGHT MLS,MDBA535084,N,Y,39.3184265,-76.6945822
PAST SALE,,Single Family Residential,6006 Plumer Ave,Baltimore,MD,21206,330000,,4.0,,2391,8028,1952,,138,,,,,https://www.redfin.com/MD/Baltimore/6006-Plumer-Ave-21206/home/11097378,,,N,Y,39.3474913,-76.5322721
PAST SALE,February-25-2021,Single Family Residential,4202 Kolb Ave,Baltimore,MD,21206,220000,5,2.0,Ward 26,2028,14998,1919,,108,,Sold,,,https://www.redfin.com/MD/Baltimore/4202-Kolb-Ave-21206/home/11096361,BRIGHT MLS,MDBA529968,N,Y,39.3530635,-76.531576
PAST SALE,August-11-2020,Single Family Residential,3405 Rosedale Rd,Baltimore,MD,21215,120000,5,2.5,Ward 15,1618,7080,1935,,74,,Sold,,,https://www.redfin.com/MD/Baltimore/3405-Rosedale-Rd-21215/home/10907660,BRIGHT MLS,MDBA493492,N,Y,39.3238375,-76.6668767
PAST SALE,July-22-2021,Single Family Residential,6711 Linden Ave,Baltimore,MD,21206,290000,5,2.0,OVERLEA,1680,9000,1925,,173,,Sold,,,https://www.redfin.com/MD/Baltimore/6711-Linden-Ave-21206/home/9403542,BRIGHT MLS,MDBC531434,N,Y,39.354158,-76.527115
PAST SALE,,Single Family Residential,5911 Burgess Ave,Baltimore,MD,21214,287500,,3.0,,2364,11543,1938,,122,,,,,https://www.redfin.com/MD/Baltimore/5911-Burgess-Ave-21214/home/11133051,,,N,Y,39.3541257,-76.553542
PAST SALE,October-29-2021,Single Family Residential,204 Westway,Baltimore,MD,21212,696000,5,4.5,Ward 27,4650,20669,1955,,150,,Sold,,,https://www.redfin.com/MD/Baltimore/204-Westway-21212/home/11209368,BRIGHT MLS,MDBA2010298,N,Y,39.3477653,-76.6164053
PAST SALE,,Single Family Residential,213 Paddington Rd,Baltimore,MD,21212,824800,,5.0,,3006,8973,1929,,274,,,,,https://www.redfin.com/MD/Baltimore/213-Paddington-Rd-21212/home/11211877,,,N,Y,39.3542737,-76.6191358
PAST SALE,,Townhouse,3010 Mosher St,Baltimore,MD,21216,144000,,2.5,,2040,3048,1940,,71,,,,,https://www.redfin.com/MD/Baltimore/3010-Mosher-St-21216/home/10943568,,,N,Y,39.2995288,-76.668074
PAST SALE,,Single Family Residential,1332 Dellwood Ave,Baltimore,MD,21211,279500,,2.0,,1696,2500,1920,,165,,,,,https://www.redfin.com/MD/Baltimore/1332-Dellwood-Ave-21211/home/10874132,,,N,Y,39.3334614,-76.6385532
PAST SALE,,Townhouse,2326 Bryant Ave,Baltimore,MD,21217,44000,5,2.0,,1900,2150,1920,,23,,,,,https://www.redfin.com/MD/Baltimore/2326-Bryant-Ave-21217/home/10863331,,,N,Y,39.317574,-76.648081
PAST SALE,February-10-2022,Single Family Residential,2709 Elsinore Ave,Baltimore,MD,21216,308000,5,3.0,Ward 15,2213,8940,1920,,139,,Sold,,,https://www.redfin.com/MD/Baltimore/2709-Elsinore-Ave-21216/home/10909196,BRIGHT MLS,MDBA2026776,N,Y,39.3189242,-76.6791023
PAST SALE,,Townhouse,809 Whitelock St,Baltimore,MD,21217,310000,,2.0,,2640,1680,1914,,117,,,,,https://www.redfin.com/MD/Baltimore/809-Whitelock-St-21217/home/10867391,,,N,Y,39.314189,-76.632236
PAST SALE,,Townhouse,815 Druid Park Lake Dr,Baltimore,MD,21217,399000,,3.0,,4564,2784,1900,,87,,,,,https://www.redfin.com/MD/Baltimore/815-Druid-Park-Lake-Dr-21217/home/10867803,,,N,Y,39.3167441,-76.6346334
PAST SALE,,Townhouse,2509 Quantico Ave,Baltimore,MD,21215,150000,,,,,4320,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2509-Quantico-Ave-21215/home/10919808,,,N,Y,39.3381419,-76.6597483
PAST SALE,,Townhouse,411 Wingate Rd,Baltimore,MD,21210,537500,,2.0,,2733,4510,1925,,197,,,,,https://www.redfin.com/MD/Baltimore/411-Wingate-Rd-21210/home/11157251,,,N,Y,39.343266,-76.627621
PAST SALE,March-3-2022,Single Family Residential,1901 Dixon Rd,Baltimore,MD,21209,680000,5,3.5,Ward 27,3078,48352,1920,,221,,Sold,,,https://www.redfin.com/MD/Baltimore/1901-Dixon-Rd-21209/home/11164432,BRIGHT MLS,MDBA2001160,N,Y,39.3686993,-76.6597952
PAST SALE,,Single Family Residential,5703 Winner Ave,Baltimore,MD,21215,219900,,1.0,,1237,5945,1930,,178,,,,,https://www.redfin.com/MD/Baltimore/5703-Winner-Ave-21215/home/11179288,,,N,Y,39.3558106,-76.6801511
PAST SALE,,Townhouse,2821 W North Ave,Baltimore,MD,21216,138000,,,,,1875,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2821-W-North-Ave-21216/home/10888710,,,N,Y,39.3089272,-76.6644517
PAST SALE,,Single Family Residential,219 Tunbridge Rd,Baltimore,MD,21212,800000,,3.5,,3302,8616,1930,,242,,,,,https://www.redfin.com/MD/Baltimore/219-Tunbridge-Rd-21212/home/11211763,,,N,Y,39.3558483,-76.6179624
PAST SALE,December-21-2021,Single Family Residential,2908 Southern Ave,Baltimore,MD,21214,171000,5,3.0,Ward 27,1936,8110,1920,,88,,Sold,,,https://www.redfin.com/MD/Baltimore/2908-Southern-Ave-21214/home/11185557,BRIGHT MLS,MDBA2020464,N,Y,39.3450783,-76.5684134
PAST SALE,,Single Family Residential,5929 Sefton Ave,Baltimore,MD,21214,249900,,3.5,,1753,6329,1928,,143,,,,,https://www.redfin.com/MD/Baltimore/5929-Sefton-Ave-21214/home/11132940,,,N,Y,39.3545029,-76.5520067
PAST SALE,June-30-2021,Single Family Residential,3210 Wisteria Ave,Baltimore,MD,21214,269900,5,2.0,Ward 27,2324,7260,1929,,116,,Sold,,,https://www.redfin.com/MD/Baltimore/3210-Wisteria-Ave-21214/home/11135506,BRIGHT MLS,MDBA553440,N,Y,39.3504552,-76.5571995
PAST SALE,April-29-2022,Single Family Residential,3019 Mathews St,Baltimore,MD,21218,295000,5,3.0,Ward 9,3000,,1920,,98,,Sold,,,https://www.redfin.com/MD/Baltimore/3019-Mathews-St-21218/home/10806855,BRIGHT MLS,MDBA2037696,N,Y,39.3249619,-76.606769
PAST SALE,,Townhouse,1512 N Broadway,Baltimore,MD,21213,140000,,2.0,,792,1388,1915,,177,,,,,https://www.redfin.com/MD/Baltimore/1512-N-Broadway-21213/home/10784034,,,N,Y,39.3077427,-76.5951345
PAST SALE,,Single Family Residential,4904 Woodside Rd,Baltimore,MD,21229,480000,,3.5,,3576,18029,1920,,134,,,,,https://www.redfin.com/MD/Baltimore/4904-Woodside-Rd-21229/home/11220031,,,N,Y,39.2895251,-76.7017061
PAST SALE,April-4-2022,Single Family Residential,3834 Taylor,Baltimore,MD,21236,294000,5,2.0,Ward 27,1260,7667,1953,,233,,Sold,,,https://www.redfin.com/MD/Baltimore/3834-Taylor-Ave-21236/home/11136361,BRIGHT MLS,MDBA2033902,N,Y,39.3643107,-76.5304656
PAST SALE,March-22-2022,Single Family Residential,6620 Loch Hl,Baltimore,MD,21239,374900,5,2.0,LOCH HILL,2208,8109,1952,,170,,Sold,,,https://www.redfin.com/MD/Baltimore/6620-Loch-Hill-Rd-21239/home/9632415,BRIGHT MLS,MDBC2024022,N,Y,39.3758456,-76.582709
PAST SALE,,Single Family Residential,3707 Barrington Rd,Baltimore,MD,21215,310000,,1.0,,1764,10080,1925,,176,,,,,https://www.redfin.com/MD/Baltimore/3707-Barrington-Rd-21215/home/10903700,,,N,Y,39.3302765,-76.6784257
