SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-10-2021,Condo/Co-op,414 Water St #2205,Baltimore,MD,21202,188000,2,1,Ward 4,789,,2008,,238,500,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-2205/home/12547358,BRIGHT MLS,MDBA2007918,N,Y,39.2887343,-76.6092485
PAST SALE,,Condo/Co-op,2702 Lighthouse Pt E #716,Baltimore,MD,21224,340000,,2,,1064,,2006,,320,,,,,https://www.redfin.com/MD/Baltimore/2702-Lighthouse-Pt-E-21224/unit-716/home/17515862,,,N,Y,39.2787363,-76.5776487
PAST SALE,,Condo/Co-op,5301 Wyndholme Cir #402,Baltimore,MD,21229,175000,,,,1330,,2009,,132,,,,,https://www.redfin.com/MD/Baltimore/5301-Wyndholme-Cir-21229/unit-402/home/40038316,,,N,Y,39.278963,-76.7051365
PAST SALE,November-16-2021,Townhouse,115 S Exeter St,Baltimore,MD,21202,300000,2,2.5,Ward 3,2360,2214,2005,,127,,Sold,,,https://www.redfin.com/MD/Baltimore/115-S-Exeter-St-21202/unit-178/home/11222564,BRIGHT MLS,MDBA553604,N,Y,39.2887915,-76.6018829
PAST SALE,,Condo/Co-op,1200 Steuart St #1037,Baltimore,MD,21230,430000,,,,2241,,2008,,192,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-1037/home/23454479,,,N,Y,39.2697734,-76.5886798
PAST SALE,February-14-2022,Condo/Co-op,2702 Lighthouse Pt E #713,Baltimore,MD,21224,275000,2,2,Ward 1,1105,,2006,,249,480,Sold,,,https://www.redfin.com/MD/Baltimore/2702-Lighthouse-Pt-E-21224/unit-713/home/12547748,BRIGHT MLS,MDBA2017010,N,Y,39.2787363,-76.5776487
PAST SALE,February-1-2022,Condo/Co-op,1209 N Charles St #221,Baltimore,MD,21201,275000,2,2,Ward 11,1388,,2007,,198,472,Sold,,,https://www.redfin.com/MD/Baltimore/1209-N-Charles-St-21201/unit-221/home/12547003,BRIGHT MLS,MDBA2017108,N,Y,39.3035573,-76.6158411
PAST SALE,,Condo/Co-op,1200 Steuart St #1041,Baltimore,MD,21230,380000,,,,,,,,,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-1041/home/23455082,,,N,Y,39.2697734,-76.5886798
PAST SALE,February-8-2022,Condo/Co-op,3201 Saint Paul St #122,Baltimore,MD,21218,350000,2,2,Ward 12,2196,,2007,,159,368,Sold,,,https://www.redfin.com/MD/Baltimore/3201-St-Paul-St-21218/unit-122/home/11892571,BRIGHT MLS,MDBA2028726,N,Y,39.3276611,-76.615726
PAST SALE,September-17-2021,Condo/Co-op,1400 Lancaster St #704,Baltimore,MD,21231,370000,2,2.5,Ward 3,1772,,2005,,209,845,Sold,,,https://www.redfin.com/MD/Baltimore/1400-Lancaster-St-21231/unit-704/home/11223116,BRIGHT MLS,MDBA551484,N,Y,39.2826331,-76.5969304
PAST SALE,July-29-2021,Condo/Co-op,5303 Wyndholme Cir #402,Baltimore,MD,21229,185000,2,2,Ward 25,1330,,2009,,139,291,Sold,,,https://www.redfin.com/MD/Baltimore/5303-Wyndholme-Cir-21229/unit-402/home/40038331,BRIGHT MLS,MDBA553098,N,Y,39.2787117,-76.7047304
PAST SALE,,Single Family Residential,201 Gittings St,Baltimore,MD,21230,280000,,2,,1372,448,2007,,204,,,,,https://www.redfin.com/MD/Baltimore/201-Gittings-St-21230/home/11017412,,,N,Y,39.2739572,-76.6097072
PAST SALE,December-30-2020,Condo/Co-op,1011 Hunter St Unit E-1,Baltimore,MD,21202,70500,2,1,MT VERNON,1016,,2005,,69,598,Sold,,,https://www.redfin.com/MD/Baltimore/1011-Hunter-St-21202/unit-E1/home/11223056,BRIGHT MLS,MDBA461864,N,Y,39.3020549,-76.6120792
PAST SALE,,Townhouse,32 S Regester St,Baltimore,MD,21231,385000,,2.5,,2118,697,2008,,182,,,,,https://www.redfin.com/MD/Baltimore/32-S-Regester-St-21231/home/28546408,,,N,Y,39.2905183,-76.5927872
PAST SALE,,Condo/Co-op,801 Key Hwy #232,Baltimore,MD,21230,1200000,,,,,,2007,,,,,,,https://www.redfin.com/MD/Baltimore/801-Key-Hwy-21230/unit-232/home/22014681,,,N,Y,39.2804736,-76.6059791
PAST SALE,,Condo/Co-op,1220 Bank St #311,Baltimore,MD,21202,618000,,,,2630,,2005,,235,,,,,https://www.redfin.com/MD/Baltimore/1220-Bank-St-21202/unit-311/home/11892280,,,N,Y,39.2868838,-76.5997948
PAST SALE,,Condo/Co-op,1200 Steuart St #412,Baltimore,MD,21230,385000,,,,1859,,2008,,207,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-412/home/23456652,,,N,Y,39.2697734,-76.5886798
PAST SALE,,Condo/Co-op,1200 Steuart St #1011,Baltimore,MD,21230,750000,,,,2468,,2008,,304,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-1011/home/23460604,,,N,Y,39.2697734,-76.5886798
PAST SALE,September-9-2021,Condo/Co-op,414 Water St #3003,Baltimore,MD,21202,295000,2,2.5,Ward 4,1404,,2007,,210,634,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-3003/home/12547021,BRIGHT MLS,MDBA503274,N,Y,39.2887343,-76.6092485
PAST SALE,,Condo/Co-op,2639 Boston St #105,Baltimore,MD,21224,199000,,,,922,,2006,,216,,,,,https://www.redfin.com/MD/Baltimore/2639-Boston-St-21224/unit-105/home/12022850,,,N,Y,39.2795144,-76.5787901
PAST SALE,January-29-2021,Townhouse,921 S Caroline St,Baltimore,MD,21231,277500,2,2.5,Ward 3,1381,,2004,,201,275,Sold,,,https://www.redfin.com/MD/Baltimore/921-S-Caroline-St-21231/unit-11/home/11222833,BRIGHT MLS,MDBA530462,N,Y,39.2809962,-76.5961637
PAST SALE,,Condo/Co-op,600 S Highland Ave Unit 600A,Baltimore,MD,21224,479900,,,,2768,,2006,,173,,,,,https://www.redfin.com/MD/Baltimore/600-S-Highland-Ave-21224/unit-600A/home/12058391,,,N,Y,39.2852527,-76.5691132
PAST SALE,October-30-2020,Condo/Co-op,1209 N Charles St #403,Baltimore,MD,21201,280000,2,2,Ward 11,1370,,2007,,204,468,Sold,,,https://www.redfin.com/MD/Baltimore/1209-N-Charles-St-21201/unit-403/home/12547639,BRIGHT MLS,MDBA510704,N,Y,39.3035573,-76.6158411
PAST SALE,July-3-2020,Condo/Co-op,234 Holliday St #601,Baltimore,MD,21202,183700,2,1.5,Ward 4,1164,,2006,,158,462,Sold,,,https://www.redfin.com/MD/Baltimore/234-Holliday-St-21202/unit-601/home/12479525,BRIGHT MLS,MDBA508430,N,Y,39.2922698,-76.6106055
PAST SALE,,Condo/Co-op,1400 Lancaster St #602,Baltimore,MD,21231,92217,,,,1751,,2005,,53,,,,,https://www.redfin.com/MD/Baltimore/1400-Lancaster-St-21231/unit-602/home/11223263,,,N,Y,39.2826331,-76.5969304
PAST SALE,August-26-2021,Townhouse,4109 Orchard Ridge Blvd,Baltimore,MD,21213,144000,2,1,Ward 26,1188,1500,2008,,121,,Sold,,,https://www.redfin.com/MD/Baltimore/4109-Orchard-Ridge-Blvd-21213/home/23462985,BRIGHT MLS,MDBA2005788,N,Y,39.3099809,-76.5603037
PAST SALE,,Condo/Co-op,2702 Lighthouse Pt E #717,Baltimore,MD,21224,279900,,,,1088,,2006,,257,,,,,https://www.redfin.com/MD/Baltimore/2702-Lighthouse-Pt-E-21224/unit-717/home/11892358,,,N,Y,39.2787363,-76.5776487
PAST SALE,March-26-2021,Condo/Co-op,2007 Clipper Park Rd #124,Baltimore,MD,21211,275000,2,2,Ward 13,1159,,2006,,237,465,Sold,,,https://www.redfin.com/MD/Baltimore/2007-Clipper-Park-Rd-21211/unit-124/home/11891920,BRIGHT MLS,MDBA535840,N,Y,39.331602,-76.644721
PAST SALE,April-5-2022,Condo/Co-op,414 Water St #2108,Baltimore,MD,21202,200000,2,2,Ward 4,977,,2008,,205,604,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-2108/home/12547312,BRIGHT MLS,MDBA2020602,N,Y,39.2887343,-76.6092485
PAST SALE,March-15-2021,Condo/Co-op,801 Key Hwy #362,Baltimore,MD,21230,650000,2,2,Ward 24,1762,,2007,,369,1853,Sold,,,https://www.redfin.com/MD/Baltimore/801-Key-Hwy-21230/unit-362/home/23460584,BRIGHT MLS,MDBA542992,N,Y,39.2804736,-76.6059791
PAST SALE,June-21-2021,Condo/Co-op,801 Key Hwy #252,Baltimore,MD,21230,650000,2,2.5,Ward 24,1949,,2007,,334,2030,Sold,,,https://www.redfin.com/MD/Baltimore/801-Key-Hwy-21230/unit-252/home/145881739,BRIGHT MLS,MDBA538054,N,Y,39.2804736,-76.6059791
PAST SALE,April-8-2022,Condo/Co-op,1209 N Charles St #325,Baltimore,MD,21201,279500,2,2,Ward 11,1389,,2007,,201,472,Sold,,,https://www.redfin.com/MD/Baltimore/1209-N-Charles-St-21201/unit-325/home/12547699,BRIGHT MLS,MDBA2018798,N,Y,39.3035573,-76.6158411
PAST SALE,March-11-2022,Condo/Co-op,2702 Lighthouse Pt E #614,Baltimore,MD,21224,325000,2,2,Ward 1,1064,,2006,,305,530,Sold,,,https://www.redfin.com/MD/Baltimore/2702-Lighthouse-Pt-E-21224/unit-614/home/12547750,BRIGHT MLS,MDBA2022742,N,Y,39.2787363,-76.5776487
PAST SALE,April-7-2022,Townhouse,639 Ponte Villas S #128,Baltimore,MD,21230,747000,2,2.5,Ward 24,2868,,2006,,260,930,Sold,,,https://www.redfin.com/MD/Baltimore/639-Ponte-Villas-S-21230/unit-128/home/12547765,BRIGHT MLS,MDBA2010660,N,Y,39.278547,-76.604579
PAST SALE,,Condo/Co-op,23 Pierside Dr #238,Baltimore,MD,21230,372500,,,,1260,,2005,,296,,,,,https://www.redfin.com/MD/Baltimore/23-Pierside-Dr-21230/unit-238/home/11223202,,,N,Y,39.2774269,-76.6054826
PAST SALE,,Condo/Co-op,2007 Clipper Park Rd #412,Baltimore,MD,21211,260000,,,,1141,,2006,,228,,,,,https://www.redfin.com/MD/Baltimore/2007-Clipper-Park-Rd-21211/unit-412/home/11891955,,,N,Y,39.331602,-76.644721
PAST SALE,December-17-2021,Condo/Co-op,2800 Stone Cliff Dr #308,Baltimore,MD,21209,630000,2,2.5,STONECLIFF,2219,,2009,,284,592,Sold,,,https://www.redfin.com/MD/Baltimore/2800-Stone-Cliff-Dr-21209/unit-308/home/21468547,BRIGHT MLS,MDBC2015216,N,Y,39.3811751,-76.6941048
PAST SALE,April-14-2022,Townhouse,854 E Pratt St E #39,Baltimore,MD,21202,303000,2,2.5,Ward 3,1770,,2006,,171,210,Sold,,,https://www.redfin.com/MD/Baltimore/854-E-Pratt-St-21202/unit-39/home/17516146,BRIGHT MLS,MDBA2034410,N,Y,39.2877216,-76.6029624
