,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,ClosestHospital,ClosestGrocery,ClosestParks,ClosestWhole
0,PAST SALE,,Townhouse,2204 Clifton Ave,Baltimore,MD,21216,41000,,,,,1400.0,1920.0,,,,,,,https://www.redfin.com/MD/Baltimore/2204-Clifton-Ave-21216/home/10899551,,,N,Y,39.3119351,-76.653488,3.3638514352346576,2.2789362887820266,1.5823755722014976,3.338943242298237
1,PAST SALE,,Townhouse,1520 N Broadway,Baltimore,MD,21213,76000,,1.0,,1072.0,1388.0,1915.0,,71.0,,,,,https://www.redfin.com/MD/Baltimore/1520-N-Broadway-21213/home/10784027,,,N,Y,39.3079385,-76.595108,1.2145974489615348,2.067144375009979,1.5199665226995642,1.3533269692395782
2,PAST SALE,,Townhouse,936 Bennett Pl,Baltimore,MD,21223,76500,,,,,1050.0,1920.0,,,,,,,https://www.redfin.com/MD/Baltimore/936-Bennett-Pl-21223/home/10952949,,,N,Y,39.295137,-76.6333472,1.0786870263806494,0.8970287798756659,0.939819099589293,3.2026652724474083
3,PAST SALE,March-28-2022,Townhouse,2330 Madison Ave,Baltimore,MD,21217,169000,0.0,,Ward 13,2682.0,1800.0,1902.0,,63.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2330-Madison-Ave-21217/home/10866435,BRIGHT MLS,MDBA2030782,N,Y,39.3121965,-76.6377627,2.1075501435347186,1.2549008365987286,0.5478026449851356,2.6831220036388537
4,PAST SALE,December-20-2021,Townhouse,1128 Mckean Ave,Baltimore,MD,21217,9000,0.0,,Ward 16,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1128-McKean-Ave-21217/home/10926715,BRIGHT MLS,MDBA2010692,N,Y,39.3018029,-76.6470357,2.4497872241093805,1.4842990550368305,1.925392041024802,3.790266504415501
5,PAST SALE,April-22-2022,Townhouse,3410 W Franklin St,Baltimore,MD,21229,40700,0.0,,Ward 20,1360.0,1500.0,1925.0,,30.0,,Sold,,,https://www.redfin.com/MD/Baltimore/3410-W-Franklin-St-21229/home/10989366,BRIGHT MLS,MDBA2036924,N,Y,39.2929081,-76.6748957,2.3447502037829557,3.5362616013354042,3.155216003860657,6.138402679649911
6,PAST SALE,,Townhouse,129 N Belnord Ave,Baltimore,MD,21224,85000,,1.5,,1458.0,784.0,1920.0,,58.0,,,,,https://www.redfin.com/MD/Baltimore/129-N-Belnord-Ave-21224/home/10761255,,,N,Y,39.2940633,-76.578296,1.0832874788404234,2.176740213435124,0.5111632663184635,2.1681707089377715
7,PAST SALE,March-18-2022,Multi-Family (2-4 Unit),1133 Harlem Ave,Baltimore,MD,21217,110000,,,Ward 16,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1133-Harlem-Ave-21217/home/10936077,BRIGHT MLS,MDBA2019534,N,Y,39.2965748,-76.6368602,1.4059529486931288,0.9135259273035422,1.2420671002935433,3.3554480176397523
8,PAST SALE,,Townhouse,938 Bennett Pl,Baltimore,MD,21223,82000,,,,,1050.0,1920.0,,,,,,,https://www.redfin.com/MD/Baltimore/938-Bennett-Pl-21223/home/10952947,,,N,Y,39.2950944,-76.6333855,1.0774583309995902,0.9026027099695927,0.9434958874781122,3.203749894273457
9,PAST SALE,,Townhouse,1118 S Carey St,Baltimore,MD,21223,65000,,1.0,,1540.0,980.0,1900.0,,42.0,,,,,https://www.redfin.com/MD/Baltimore/1118-S-Carey-St-21223/home/10999498,,,N,Y,39.2809451,-76.6360931,1.2473454330024678,0.39641085674644516,0.633484494179191,3.17285251286333
10,PAST SALE,April-6-2021,Townhouse,810 N Streeper St,Baltimore,MD,21205,17000,0.0,2.0,Ward 7,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/810-N-Streeper-St-21205/home/10776436,BRIGHT MLS,MDBA531274,N,Y,39.3005795,-76.5776413,1.3074662474671137,2.7068602755269224,1.2059133912916586,2.6745841323693353
11,PAST SALE,January-12-2022,Townhouse,1203 N Fulton Ave,Baltimore,MD,21217,41800,0.0,,Ward 16,,1200.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1203-N-Fulton-Ave-21217/home/10926469,BRIGHT MLS,MDBA2013618,N,Y,39.3030225,-76.6457046,2.4518018026171355,1.3665278267004257,1.7517576074932584,3.6305333464289893
12,PAST SALE,,Townhouse,2423 Reisterstown Rd,Baltimore,MD,21217,156000,,2.5,,5680.0,3800.0,1920.0,,27.0,,,,,https://www.redfin.com/MD/Baltimore/2423-Reisterstown-Rd-21217/home/10863762,,,N,Y,39.3163988,-76.6496994,3.2355729156161233,2.288078450284797,1.1549295254612966,2.7456096906901464
13,PAST SALE,March-23-2022,Townhouse,430 S Smallwood St,Baltimore,MD,21223,17500,0.0,,Ward 20,910.0,,1920.0,,19.0,,Sold,,,https://www.redfin.com/MD/Baltimore/430-S-Smallwood-St-21223/home/10979594,BRIGHT MLS,MDBA2026016,N,Y,39.2822535,-76.6512771,2.2893670045128514,1.3974363125069256,0.8025842573863959,4.470154852402456
14,PAST SALE,April-8-2022,Townhouse,2835 Presbury St,Baltimore,MD,21216,23100,0.0,,Ward 15,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2835-Presbury-St-21216/home/10888974,BRIGHT MLS,MDBA2035158,N,Y,39.3070572,-76.6650721,3.9959607771940733,3.070990972019382,2.7113886185793388,4.389114627572537
15,PAST SALE,September-17-2021,Townhouse,543 E 23rd St,Baltimore,MD,21218,25000,0.0,,Ward 9,,,1924.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/543-E-23rd-St-21218/home/10809438,BRIGHT MLS,MDBA2006988,N,Y,39.3152759,-76.6083149,1.4448554618734466,0.730962719721049,1.2212485498520056,0.1376348189234514
16,PAST SALE,November-19-2021,Townhouse,1824 N Chapel St,Baltimore,MD,21213,18700,0.0,,Ward 8,,660.0,1913.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1824-N-Chapel-St-21213/home/10781770,BRIGHT MLS,MDBA2008178,N,Y,39.3116173,-76.5911395,1.6005465800317351,2.263038829537131,1.0605010135483808,1.443732698014502
17,PAST SALE,,Townhouse,2020 E Preston St,Baltimore,MD,21213,68000,,1.0,,650.0,910.0,1915.0,,105.0,,,,,https://www.redfin.com/MD/Baltimore/2020-E-Preston-St-21213/home/10786495,,,N,Y,39.3057212,-76.5894241,0.9721019369921159,2.6039169489744696,1.7178421473932457,1.8889883289181522
18,PAST SALE,,Townhouse,2729 Jefferson St,Baltimore,MD,21205,50000,,2.0,,1540.0,1050.0,1920.0,,32.0,,,,,https://www.redfin.com/MD/Baltimore/2729-Jefferson-St-21205/home/10752742,,,N,Y,39.2966751,-76.5780376,1.1254838654889725,2.376492528203477,0.7825044825359042,2.35706350985052
19,PAST SALE,June-29-2020,Townhouse,215 Scott St,Baltimore,MD,21230,80000,0.0,,Ward 21,1040.0,1.0,1900.0,,77.0,,Sold,,,https://www.redfin.com/MD/Baltimore/215-Scott-St-21230/home/10996055,BRIGHT MLS,MDBA515210,N,Y,39.2855359,-76.628805,0.43835886955532766,0.571682483421813,1.2668653306881303,2.544679955093751
20,PAST SALE,March-16-2022,Townhouse,1403 Race St,Baltimore,MD,21230,80000,0.0,,Ward 23,1008.0,,1900.0,,79.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1403-Race-St-21230/home/11010474,BRIGHT MLS,MDBA2037270,N,Y,39.2732098,-76.6167325,1.7885951345282327,1.8653548530468855,0.8904771771038846,1.8653548530468855
21,PAST SALE,January-11-2022,Townhouse,2016 Etting St,Baltimore,MD,21217,12000,0.0,,Ward 14,,660.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2016-Etting-St-21217/home/10878024,BRIGHT MLS,MDBA2018650,N,Y,39.3073527,-76.6364033,1.8124281730555558,0.7644184961534572,1.0719586947918003,2.7076503040317514
22,PAST SALE,,Townhouse,2207 Allendale Rd,Baltimore,MD,21216,122000,,2.0,,1800.0,3600.0,1920.0,,68.0,,,,,https://www.redfin.com/MD/Baltimore/2207-Allendale-Rd-21216/home/10913745,,,N,Y,39.3131418,-76.6797339,4.560106391797933,4.448179878884576,3.7621463424410506,4.933731333602795
23,PAST SALE,,Townhouse,2125 Federal St,Baltimore,MD,21213,80000,,1.0,,647.0,914.0,1900.0,,124.0,,,,,https://www.redfin.com/MD/Baltimore/2125-Federal-St-21213/home/10792804,,,N,Y,39.3086527,-76.5877538,1.3248650510693405,2.6382085577862426,1.4097237819263175,1.8407067249874671
24,PAST SALE,December-10-2020,Townhouse,2922 Edmondson Ave,Baltimore,MD,21223,16500,0.0,2.0,Ward 16,,1420.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2922-Edmondson-Ave-21223/home/10944993,BRIGHT MLS,MDBA527816,N,Y,39.2946009,-76.6656247,2.637906446534637,2.8442794755984697,2.61286643286576,5.521211291633531
25,PAST SALE,December-22-2021,Townhouse,1904 E 28th St,Baltimore,MD,21218,47500,0.0,,Ward 9,,1314.0,1918.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1904-E-28th-St-21218/home/10820650,BRIGHT MLS,MDBA2019376,N,Y,39.3240556,-76.589379,2.232716576078928,1.6587438259855838,0.33951473951223565,1.7620640578160498
26,PAST SALE,February-22-2022,Townhouse,3905 Orleans St,Baltimore,MD,21224,41250,0.0,,Ward 26,880.0,1400.0,1920.0,,47.0,,Sold,,,https://www.redfin.com/MD/Baltimore/3905-Orleans-St-21224/home/11086015,BRIGHT MLS,MDBA2019134,N,Y,39.296092,-76.564437,1.6310983544242517,3.314342158573343,1.600761834939449,3.314342158573343
27,PAST SALE,March-12-2021,Townhouse,1568 Richland St,Baltimore,MD,21217,13500,0.0,,Ward 13,572.0,,1920.0,,24.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1568-Richland-St-21217/home/10864175,BRIGHT MLS,MDBA537278,N,Y,39.3132532,-76.6455601,2.7668465737475274,1.789560916477451,0.8987437172714076,2.860292998720833
28,PAST SALE,July-28-2021,Townhouse,1203 N Caroline St,Baltimore,MD,21213,100000,0.0,,Ward 8,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1203-N-Caroline-St-21213/home/10785251,BRIGHT MLS,MDBA550232,N,Y,39.304319,-76.5977075,0.9175515640540117,1.9958615677356268,1.969861261911143,1.51769235035581
29,PAST SALE,February-9-2022,Townhouse,2120 W Fairmount Ave,Baltimore,MD,21223,25500,0.0,,Ward 20,,910.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2120-W-Fairmount-Ave-21223/home/10985335,BRIGHT MLS,MDBA2021742,N,Y,39.2888284,-76.6507582,2.232675343679715,1.4171645664066823,1.2860281946670795,4.464512105300642
30,PAST SALE,February-18-2022,Townhouse,2204 Wilkens Ave,Baltimore,MD,21223,15000,0.0,,Ward 20,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2204-Wilkens-Ave-21223/home/10980074,BRIGHT MLS,MDBA2029374,N,Y,39.2808583,-76.6508623,2.2467708655639234,1.3985598402632269,0.7103761837621375,4.441665177012151
31,PAST SALE,March-4-2022,Townhouse,1321 N Luzerne Ave,Baltimore,MD,21213,23000,0.0,,Ward 8,,,1915.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1321-N-Luzerne-Ave-21213/home/10789342,BRIGHT MLS,MDBA2029222,N,Y,39.3065106,-76.5811853,1.4003651596838655,3.0660214807531396,1.8159191891492228,2.4534388401457474
32,PAST SALE,,Townhouse,3801 Bowers Ave,Baltimore,MD,21207,175000,,2.5,,1584.0,3412.0,1952.0,,110.0,,,,,https://www.redfin.com/MD/Baltimore/3801-Bowers-Ave-21207/home/11215269,,,N,Y,39.3376976,-76.703956,3.7965790760147304,5.7738012245372135,5.05283132605265,6.253424394194672
33,PAST SALE,May-21-2021,Townhouse,2833 Hinsdale Dr,Baltimore,MD,21230,10000,0.0,,Ward 25,1024.0,,1956.0,,10.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2833-Hinsdale-Dr-21230/home/11043211,BRIGHT MLS,MDBA519722,N,Y,39.2559939,-76.6444738,2.6359694819457204,3.262894190431399,2.5571123532662487,4.922668105452127
34,PAST SALE,December-11-2020,Townhouse,1900 E Pratt St,Baltimore,MD,21231,420000,0.0,,Ward 2,3960.0,1440.0,1920.0,,106.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1900-E-Pratt-St-21231/home/10742340,BRIGHT MLS,MDBA518836,N,Y,39.2895483,-76.5901748,0.5630254073284874,1.0733340817791157,0.7615595480386925,1.0467339086869314
35,PAST SALE,March-25-2022,Townhouse,418 E 21st St,Baltimore,MD,21218,54500,0.0,,Ward 12,,1125.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/418-E-21st-St-21218/home/10845739,BRIGHT MLS,MDBA2032832,N,Y,39.313641,-76.610346,1.2059906653740484,0.6339704738546366,1.285164191368538,0.38721896911796955
36,PAST SALE,October-18-2021,Townhouse,611 W Lafayette Ave,Baltimore,MD,21217,19250,0.0,,Ward 17,1008.0,,1918.0,,19.0,,Sold,,,https://www.redfin.com/MD/Baltimore/611-W-Lafayette-Ave-21217/home/10950934,BRIGHT MLS,MDBA2010914,N,Y,39.3007427,-76.6320422,1.4284800294369129,0.29154343667720184,0.9900582863523751,2.741329386815233
37,PAST SALE,May-17-2021,Townhouse,629 S Pulaski St,Baltimore,MD,21223,6000,0.0,,Ward 20,,822.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/629-S-Pulaski-St-21223/home/10982853,BRIGHT MLS,MDBA542532,N,Y,39.2798165,-76.6481412,2.203165361587968,1.2202945300344725,0.4540386968975955,4.2172847242726865
38,PAST SALE,,Condo/Co-op,1001 St Paul St Unit 5A,Baltimore,MD,21202,56000,,,,266.0,,,,211.0,,,,,https://www.redfin.com/MD/Baltimore/1001-St-Paul-St-21202/unit-5A/home/10835831,,,N,Y,39.3012081,-76.6140108,0.31903595385939393,0.9989259014257451,0.9430974710795977,1.7467684878060468
39,PAST SALE,November-12-2021,Townhouse,2105 Wilhelm St,Baltimore,MD,21223,37400,0.0,,Ward 20,,,1900.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2105-Wilhelm-St-21223/home/10981035,BRIGHT MLS,MDBA2011114,N,Y,39.2834386,-76.6503296,2.2522510908584987,1.2991543732867632,0.8052628929457251,4.386732445359488
40,PAST SALE,,Townhouse,1222 Glyndon Ave,Baltimore,MD,21223,52000,,1.0,,1008.0,745.0,1900.0,,52.0,,,,,https://www.redfin.com/MD/Baltimore/1222-Glyndon-Ave-21223/home/10998294,,,N,Y,39.2825775,-76.6360067,1.1353276130359868,0.21762350403685204,0.7235697957167796,3.1549462087484126
41,PAST SALE,,Single Family Residential,5306 Tilbury Way,Baltimore,MD,21212,560000,,3.5,,2748.0,9156.0,1928.0,,204.0,,,,,https://www.redfin.com/MD/Baltimore/5306-Tilbury-Way-21212/home/11151970,,,N,Y,39.3595832,-76.6152555,2.4269474836220626,0.76198505620282,1.7712194780557913,2.439485104360101
42,PAST SALE,October-4-2021,Townhouse,525 Denison St,Baltimore,MD,21229,30000,0.0,,Ward 20,1320.0,1306.0,1927.0,,23.0,,Sold,,,https://www.redfin.com/MD/Baltimore/525-Denison-St-21229/home/10988220,BRIGHT MLS,MDBA546618,N,Y,39.29355,-76.6739032,2.4155425869726495,3.474069367284907,3.1176748157960956,6.029529882876473
43,PAST SALE,October-15-2021,Townhouse,2206 Cambridge St,Baltimore,MD,21231,500000,0.0,1.0,Ward 1,4872.0,3240.0,1920.0,,103.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2206-Cambridge-St-21231/home/174562468,BRIGHT MLS,MDBA2009718,N,Y,39.2840845,-76.5850674,1.2793553262676725,1.187136671655697,0.7440204243659553,1.187136671655697
44,PAST SALE,November-9-2020,Townhouse,1111 N Carey St,Baltimore,MD,21217,27500,0.0,,Ward 16,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1111-N-Carey-St-21217/home/10937312,BRIGHT MLS,MDBA512640,N,Y,39.3014861,-76.6386653,1.9133941210303487,0.7727390335337444,1.5305873498796854,3.1666947127133707
45,PAST SALE,February-22-2022,Single Family Residential,3805 Greenmount Ave,Baltimore,MD,21218,135000,0.0,1.0,Ward 9,2320.0,10890.0,1920.0,,58.0,,Sold,,,https://www.redfin.com/MD/Baltimore/3805-Greenmount-Ave-21218/home/10803425,BRIGHT MLS,MDBA2035492,N,Y,39.3360152,-76.6091048,0.8431535168261739,0.3109615433574481,0.2658637534657654,0.3109615433574481
46,PAST SALE,July-31-2020,Townhouse,1326 Sargeant St,Baltimore,MD,21223,25000,0.0,,Ward 21,1068.0,,1900.0,,23.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1326-Sargeant-St-21223/home/10999531,BRIGHT MLS,MDBA515382,N,Y,39.2805525,-76.6366572,1.3125798280613803,0.4496284083617003,0.5732179160529036,3.225243004291
47,PAST SALE,November-19-2021,Townhouse,2008 Mcculloh St,Baltimore,MD,21217,65000,0.0,,Ward 14,2400.0,,1920.0,,27.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2008-McCulloh-St-21217/home/10876278,BRIGHT MLS,MDBA2009458,N,Y,39.3081939,-76.6350024,1.720097883336232,0.753315836703808,0.9847087204773172,2.5622263960245037
48,PAST SALE,,Condo/Co-op,1 E Chase St #1007,Baltimore,MD,21202,92500,,,,540.0,,,,171.0,,,,,https://www.redfin.com/MD/Baltimore/1-E-Chase-St-21202/unit-1007/home/10835643,,,N,Y,39.3018646,-76.6155026,0.20484000527974677,1.0575224118859006,0.9011120294539599,1.7290430071723555
49,PAST SALE,April-4-2022,Townhouse,1433 S Hanover St,Baltimore,MD,21230,200000,0.0,,Ward 23,2192.0,,1900.0,,91.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1433-S-Hanover-St-21230/home/11010647,BRIGHT MLS,MDBA2029046,N,Y,39.2728236,-76.6150494,1.8883366355290834,1.7724068183218566,0.7411462004144034,1.7724068183218566
50,PAST SALE,November-19-2021,Townhouse,1637 Edmondson Ave,Baltimore,MD,21223,45000,0.0,,Ward 19,,,1900.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1637-Edmondson-Ave-21223/home/10958623,BRIGHT MLS,MDBA2009428,N,Y,39.2950904,-76.6440463,1.8308188718621727,1.402379625468539,1.7971101423521207,3.9450263042977767
51,PAST SALE,December-29-2021,Townhouse,344 S Payson St,Baltimore,MD,21223,16000,0.0,,Ward 20,,,1900.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/344-S-Payson-St-21223/home/10981105,BRIGHT MLS,MDBA2001447,N,Y,39.2832087,-76.6485247,2.1075168459590374,1.147244323151003,0.6717571622497044,4.231397357336216
52,PAST SALE,,Townhouse,3508 W Franklin St,Baltimore,MD,21229,62500,,1.0,,1408.0,1500.0,1925.0,,44.0,,,,,https://www.redfin.com/MD/Baltimore/3508-W-Franklin-St-21229/home/10989496,,,N,Y,39.2928627,-76.6762385,2.345477974644395,3.646532201783836,3.253959844826521,6.214371790416678
53,PAST SALE,May-10-2022,Townhouse,1740 Mckean Ave,Baltimore,MD,21217,45000,0.0,,Ward 15,,975.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1740-McKean-Ave-21217/home/10894936,BRIGHT MLS,MDBA2039168,N,Y,39.3087196,-76.6474193,2.771173093941867,1.6538310616052603,1.3273429675119088,3.384221034222033
54,PAST SALE,December-17-2021,Townhouse,1322 Aisquith St,Baltimore,MD,21202,31000,0.0,,Ward 9,,871.0,1900.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1322-Aisquith-St-21202/home/10810303,BRIGHT MLS,MDBA2019000,N,Y,39.3055297,-76.6024471,1.1748055511289592,1.5721064054696394,2.0157861883486596,1.220765887883411
55,PAST SALE,February-11-2022,Single Family Residential,2906 Berwick Ave,Baltimore,MD,21234,125000,0.0,2.0,Ward 27,1204.0,8646.0,1931.0,,104.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2906-Berwick-Ave-21234/home/11189636,BRIGHT MLS,MDBA2018290,N,Y,39.3654324,-76.5535871,2.9992549777735773,3.246026598266941,5.571252791878643,5.516701349291957
56,PAST SALE,October-29-2021,Townhouse,2625 E Northern Pkwy,Baltimore,MD,21214,460000,0.0,,Ward 27,5763.0,134165.0,1950.0,,80.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2625-E-Northern-Pkwy-21214/home/25820940,BRIGHT MLS,MDBA551392,N,Y,39.3652742,-76.5591578,2.5365293070395087,3.0326915740187954,5.165129721986443,5.110710596691151
57,PAST SALE,,Townhouse,2827 Guilford Ave,Baltimore,MD,21218,390000,0.0,1.5,,2016.0,3000.0,1914.0,,193.0,,,,,https://www.redfin.com/MD/Baltimore/2827-Guilford-Ave-21218/home/10849887,,,N,Y,39.3231586,-76.6128956,0.726584944418178,0.5345625923930962,0.3562399776281475,0.9520983954478652
58,PAST SALE,November-19-2021,Townhouse,1702 Mcculloh St,Baltimore,MD,21217,70000,0.0,,Ward 14,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1702-McCulloh-St-21217/home/10880307,BRIGHT MLS,MDBA2009454,N,Y,39.3056599,-76.6319892,1.4033012180028814,0.3751453658949151,1.3136865579522794,2.438365886455946
59,PAST SALE,,Townhouse,1529 Edmondson Ave,Baltimore,MD,21223,60962,,,,,2200.0,1900.0,,,,,,,https://www.redfin.com/MD/Baltimore/1529-Edmondson-Ave-21223/home/10958757,,,N,Y,39.2951247,-76.6423808,1.7042583607062467,1.3342715850113032,1.7161201566427808,3.8276660092263266
60,PAST SALE,August-3-2020,Townhouse,1933 Ramsay St,Baltimore,MD,21223,11666,0.0,,Ward 20,,1300.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1933-Ramsay-St-21223/home/10982145,BRIGHT MLS,MDBA511628,N,Y,39.2829421,-76.6477604,2.0518920222995476,1.0861548601386743,0.6046916117488744,4.165859250280173
61,PAST SALE,October-25-2021,Townhouse,1806 W Lombard St,Baltimore,MD,21223,20000,0.0,,Ward 19,,1170.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1806-W-Lombard-St-21223/home/10960673,BRIGHT MLS,MDBA2012818,N,Y,39.2863676,-76.6457046,1.8051129395855396,0.9209210807060462,0.8571179150185723,4.0021154957024745
62,PAST SALE,April-15-2022,Townhouse,924 W Franklin St,Baltimore,MD,21223,55000,0.0,,Ward 18,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/924-W-Franklin-St-21223/home/10952766,BRIGHT MLS,MDBA2036586,N,Y,39.2945517,-76.6330019,1.0109437086065751,0.949606780873874,0.9178810090376917,3.1493459909887305
63,PAST SALE,December-29-2021,Townhouse,942 W Franklin St,Baltimore,MD,21223,33500,0.0,,Ward 18,,1080.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/942-W-Franklin-St-21223/home/10952786,BRIGHT MLS,MDBA2017698,N,Y,39.2945445,-76.6334532,1.0377441489395431,0.9622452678962474,0.9564081050776958,3.1847807728090123
64,PAST SALE,September-17-2021,Single Family Residential,2723 Pennsylvania Ave,Baltimore,MD,21217,24000,0.0,,Ward 13,1260.0,1260.0,1900.0,,19.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2723-Pennsylvania-Ave-21217/home/10864078,BRIGHT MLS,MDBA2007468,N,Y,39.3130864,-76.645781,2.777366156706848,1.7920017664894272,0.9242109121294209,2.885359878842434
65,PAST SALE,March-8-2022,Single Family Residential,801 N Mount St,Baltimore,MD,21217,55000,0.0,,Ward 16,527.0,,1920.0,,104.0,,Sold,,,https://www.redfin.com/MD/Baltimore/801-N-Mount-St-21217/home/10934490,BRIGHT MLS,MDBA2030302,N,Y,39.2979384,-76.6441253,1.9933402078028855,1.3406967792662894,1.8794468110038536,3.7732895248983978
66,PAST SALE,,Townhouse,723 N Carey St,Baltimore,MD,21217,48000,,,,,1617.0,1920.0,,,,,,,https://www.redfin.com/MD/Baltimore/723-N-Carey-St-21217/home/10937026,,,N,Y,39.2973346,-76.6383883,1.5601975517711022,0.9499439616469347,1.381105632161824,3.405333942229848
67,PAST SALE,April-15-2022,Townhouse,710 N Carrollton Ave,Baltimore,MD,21217,82500,0.0,,Ward 16,,2375.0,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/710-N-Carrollton-Ave-21217/home/10936956,BRIGHT MLS,MDBA2035834,N,Y,39.297098,-76.637481,1.4846975176226613,0.9087035902491983,1.300479415406421,3.359996416306047
68,PAST SALE,,Townhouse,758 Dolphin St,Baltimore,MD,21217,65000,,,,1890.0,1564.0,1920.0,,34.0,,,,,https://www.redfin.com/MD/Baltimore/758-Dolphin-St-21217/home/10951355,,,N,Y,39.2973301,-76.6329117,1.247463873935781,0.6564229472795806,0.9149673639162043,3.044781817762945
69,PAST SALE,February-25-2022,Townhouse,510 E 35th St,Baltimore,MD,21218,83000,0.0,,Ward 9,1890.0,1306.0,1920.0,,44.0,,Sold,,,https://www.redfin.com/MD/Baltimore/510-E-35th-St-21218/home/10822423,BRIGHT MLS,MDBA2000475,N,Y,39.3311753,-76.6087437,0.510857442002927,0.2420197813646679,0.5914110433061811,0.8222396762373536
70,PAST SALE,May-6-2022,Townhouse,512 N Rose St,Baltimore,MD,21205,41250,0.0,,Ward 7,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/512-N-Rose-St-21205/home/10771626,BRIGHT MLS,MDBA2036704,N,Y,39.2972714,-76.581651,0.8431769564150428,2.2024818555417576,0.7950873711642268,2.1702347343113138
71,PAST SALE,June-30-2021,Townhouse,2721 W North Ave,Baltimore,MD,21216,10000,0.0,,Ward 15,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2721-W-North-Ave-21216/home/10887943,BRIGHT MLS,MDBA539076,N,Y,39.3090144,-76.6616883,3.9387873075514523,2.8294762284847903,2.358081493953889,4.032887398819921
72,PAST SALE,December-3-2021,Townhouse,1806 N Caroline St,Baltimore,MD,21213,67000,0.0,,Ward 9,,,1920.0,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1806-N-Caroline-St-21213/home/10811212,BRIGHT MLS,MDBA2016044,N,Y,39.3107324,-76.5985652,1.5961309995995874,1.6867531358091643,1.3476168796848107,0.9256422214741612
73,PAST SALE,February-22-2022,Townhouse,3000 Windsor Ave,Baltimore,MD,21216,70000,0.0,,Ward 15,2840.0,1390.0,1910.0,,25.0,,Sold,,,https://www.redfin.com/MD/Baltimore/3000-Windsor-Ave-21216/home/10885377,BRIGHT MLS,MDBA2012266,N,Y,39.3125324,-76.6678805,4.4362735744057,3.4513871433698307,2.7625344653393986,4.141702420399134
74,PAST SALE,February-28-2022,Townhouse,2645 Lehman St,Baltimore,MD,21223,10000,0.0,,Ward 20,897.0,,1910.0,,11.0,,Sold,,,https://www.redfin.com/MD/Baltimore/2645-Lehman-St-21223/home/10978736,BRIGHT MLS,MDBA2032006,N,Y,39.2802569,-76.6582707,1.6615164508534288,2.0323274742096142,1.3238897862532677,5.082551621120415
